PM0-45462	ispFp2	(RNA polymerase, sigma 28 (sigma F) factor)	2869933	(TU0-42069)
PM0-45463	ispFp3	(RNA polymerase, sigma 54 (sigma N) factor)	2870006	(TU0-42070)
PM0-45464	ygbEp3	(RNA polymerase, sigma 70 (sigma D) factor)	2871414	(TU0-13724)
PM0-45465	cysCp3	(RNA polymerase, sigma 32 (sigma H) factor)	2872050	(TU0-42071)
PM0-45466	iapp6	(RNA polymerase, sigma 24 (sigma E) factor)	2874566	(TU0-8811)
PM0-45467	iapp7	(RNA polymerase, sigma 32 (sigma H) factor)	2874558	(TU0-42072)
PM0-45468	ygcNp3	(RNA polymerase, sigma 24 (sigma E) factor)	2890594	(TU0-13728)
PM0-45469	ygcUp5	(RNA polymerase, sigma 24 (sigma E) factor)	2897629	(TU0-13731)
PM0-45470	ygcWp11	(RNA polymerase, sigma 24 (sigma E) factor)	2898431	(TU0-13732)
PM0-45471	ygcWp12	(RNA polymerase, sigma 24 (sigma E) factor)	2898493	(TU0-42073)
PM0-45472	yqcEp6	(RNA polymerase, sigma 70 (sigma D) factor)	2898494	(TU0-13733)
PM0-45473	queEp7	(RNA polymerase, sigma 70 (sigma D) factor)	2903628	(TU0-8339)
PM0-45474	ygcGp6	(RNA polymerase, sigma 70 (sigma D) factor)	2903688	(TU0-8338)
PM0-45475	ygcGp7	(RNA polymerase, sigma 24 (sigma E) factor)	2903627	(TU0-42074)
PM0-45476	mazGp4	(RNA polymerase, sigma 24 (sigma E) factor)	2908882	(TU0-42075)
PM0-45477	gudDp1	(RNA polymerase, sigma 24 (sigma E) factor)	2917535	(TU0-42076)
PM0-45478	yqcAp5	(RNA polymerase, sigma 70 (sigma D) factor)	2921072	(TU0-42077)
PM0-45479	sydp2	(RNA polymerase, sigma 32 (sigma H) factor)	2923391	(TU0-13737)
PM0-45480	ygdGp2	(RNA polymerase, sigma 28 (sigma F) factor)	2928895	(TU0-13740)
PM0-45481	ygdDp2	(RNA polymerase, sigma 70 (sigma D) factor)	2939743	(TU0-14307)
PM0-45482	ygdIp7	(RNA polymerase, sigma 32 (sigma H) factor)	2941251	(TU0-8747)
PM0-45483	ygdIp10	(RNA polymerase, sigma 32 (sigma H) factor)	2941285	(TU0-42078)
PM0-45484	csdAp3	(RNA polymerase, sigma 70 (sigma D) factor)	2941229	(TU0-13741)
PM0-45485	mltAp6	(RNA polymerase, sigma 70 (sigma D) factor)	2945295	(TU0-13743)
PM0-45486	amiCp6	(RNA polymerase, sigma 70 (sigma D) factor)	2947211	(TU0-8767)
PM0-45487	amiCp7	(RNA polymerase, sigma 70 (sigma D) factor)	2947088	(TU0-42079)
PM0-45488	thyAp2	(RNA polymerase, sigma 24 (sigma E) factor)	2963370	(TU0-42080)
PM0-45489	mutHp5	(RNA polymerase, sigma 24 (sigma E) factor)	2967604	(TU0-13747)
PM0-45490	mutHp7	(RNA polymerase, sigma 70 (sigma D) factor)	2967636	(TU0-42081)
PM0-45491	ygdQp3	(RNA polymerase, sigma 70 (sigma D) factor)	2968414	(TU0-13748)
PM0-45492	ygdRp5	(RNA polymerase, sigma 28 (sigma F) factor)	2969269	(TU0-13749)
PM0-45493	tasp4	(RNA polymerase, sigma 70 (sigma D) factor)	2969591	(TU0-13750)
PM0-45494	lplTp3	(RNA polymerase, sigma 32 (sigma H) factor)	2971961	(TU0-42082)
PM0-45495	ygeAp5	(RNA polymerase, sigma 24 (sigma E) factor)	2978825	(TU0-13754)
PM0-45496	kduIp5	(RNA polymerase, sigma 70 (sigma D) factor)	2982216	(TU0-13756)
PM0-45497	yqeFp1	(RNA polymerase, sigma 24 (sigma E) factor)	2983646	(TU0-13757)
PM0-45498	yqeFp8	(RNA polymerase, sigma 24 (sigma E) factor)	2983723	(TU0-42083)
PM0-45499	yqeFp11	(RNA polymerase, sigma 24 (sigma E) factor)	2983831	(TU0-42084)
PM0-45500	yqeGp1	(RNA polymerase, sigma 24 (sigma E) factor)	2983741	(TU0-13758)
PM0-45501	yqeGp5	(RNA polymerase, sigma 54 (sigma N) factor)	2983763	(TU0-42085)
PM0-45502	yqeGp8	(RNA polymerase, sigma 32 (sigma H) factor)	2983841	(TU0-42086)
PM0-45503	yqeHp4	(RNA polymerase, sigma 70 (sigma D) factor)	2985535	(TU0-13759)
PM0-45504	yqeHp5	(RNA polymerase, sigma 70 (sigma D) factor)	2985530	(TU0-42087)
PM0-45505	yqeIp1	(RNA polymerase, sigma 24 (sigma E) factor)	2986366	(TU0-13760)
PM0-45506	yqeIp5	(RNA polymerase, sigma 70 (sigma D) factor)	2986458	(TU0-42088)
PM0-45507	yqeIp6	(RNA polymerase, sigma 70 (sigma D) factor)	2986453	(TU0-42089)
PM0-45508	yqeIp7	(RNA polymerase, sigma 70 (sigma D) factor)	2986445	(TU0-42090)
PM0-45509	yqeIp8	(RNA polymerase, sigma 28 (sigma F) factor)	2986437	(TU0-42091)
PM0-45510	yqeKp9	(RNA polymerase, sigma 70 (sigma D) factor)	2988405	(TU0-8652)
PM0-45511	yqeKp11	(RNA polymerase, sigma 70 (sigma D) factor)	2988390	(TU0-42092)
PM0-45512	yqeKp12	(RNA polymerase, sigma 24 (sigma E) factor)	2988592	(TU0-42093)
PM0-45513	ygeHp10	(RNA polymerase, sigma 70 (sigma D) factor)	2989901	(TU0-13763)
PM0-45514	ygeIp6	(RNA polymerase, sigma 70 (sigma D) factor)	2991603	(TU0-13764)
PM0-45515	ygeIp7	(RNA polymerase, sigma 70 (sigma D) factor)	2991613	(TU0-42094)
PM0-45516	ygeIp8	(RNA polymerase, sigma 70 (sigma D) factor)	2991625	(TU0-42095)
PM0-45517	ygeRp1	(RNA polymerase, sigma 24 (sigma E) factor)	2998061	(TU0-13771)
PM0-45518	ygeWp1	(RNA polymerase, sigma 24 (sigma E) factor)	3004246	(TU0-13773)
PM0-45519	ygeWp5	(RNA polymerase, sigma 32 (sigma H) factor)	3004140	(TU0-42096)
PM0-45520	ygeWp6	(RNA polymerase, sigma 32 (sigma H) factor)	3004139	(TU0-42097)
PM0-45521	hyuAp1	(RNA polymerase, sigma 24 (sigma E) factor)	3007941	(TU0-13776)
PM0-45522	hyuAp6	(RNA polymerase, sigma 24 (sigma E) factor)	3007852	(TU0-42098)
PM0-45523	yqeCp5	(RNA polymerase, sigma 32 (sigma H) factor)	3013256	(TU0-13779)
PM0-45524	yqeCp7	(RNA polymerase, sigma 70 (sigma D) factor)	3013189	(TU0-42099)
PM0-45525	mocAp9	(RNA polymerase, sigma 70 (sigma D) factor)	3013078	(TU0-13780)
PM0-45526	xanQp3	(RNA polymerase, sigma 70 (sigma D) factor)	3022282	(TU0-13783)
PM0-45527	ygfSp5	(RNA polymerase, sigma 24 (sigma E) factor)	3027186	(TU0-42100)
PM0-45528	ygfUp6	(RNA polymerase, sigma 24 (sigma E) factor)	3029211	(TU0-13785)
PM0-45529	idip4	(RNA polymerase, sigma 70 (sigma D) factor)	3031061	(TU0-13786)
PM0-45530	idip5	(RNA polymerase, sigma 70 (sigma D) factor)	3030960	(TU0-42101)
PM0-45531	idip7	(RNA polymerase, sigma 70 (sigma D) factor)	3030965	(TU0-42102)
PM0-45532	idip10	(RNA polymerase, sigma 32 (sigma H) factor)	3030992	(TU0-42103)
PM0-45533	yqfAp9	(RNA polymerase, sigma 70 (sigma D) factor)	3041278	(TU0-13789)
PM0-45534	yqfAp10	(RNA polymerase, sigma 24 (sigma E) factor)	3041386	(TU0-42104)
PM0-45535	zapAp3	(RNA polymerase, sigma 70 (sigma D) factor)	3053573	(TU0-13793)
PM0-45536	yggCp1	(RNA polymerase, sigma 24 (sigma E) factor)	3072778	(TU0-42105)
PM0-45537	yqgBp1	(RNA polymerase, sigma 24 (sigma E) factor)	3084272	(TU0-14326)
PM0-45538	yqgBp4	(RNA polymerase, sigma 32 (sigma H) factor)	3084204	(TU0-42106)
PM0-45539	yggIp3	(RNA polymerase, sigma 70 (sigma D) factor)	3087681	(TU0-13804)
PM0-45540	yggIp4	(RNA polymerase, sigma 70 (sigma D) factor)	3087774	(TU0-42107)
PM0-45541	yggIp5	(RNA polymerase, sigma 32 (sigma H) factor)	3087771	(TU0-42108)
PM0-45542	yggIp6	(RNA polymerase, sigma 24 (sigma E) factor)	3087610	(TU0-42109)
PM0-45543	rsmEp1	(RNA polymerase, sigma 24 (sigma E) factor)	3089040	(TU0-13805)
PM0-45544	rsmEp4	(RNA polymerase, sigma 70 (sigma D) factor)	3089090	(TU0-42110)
PM0-45545	yqgEp3	(RNA polymerase, sigma 32 (sigma H) factor)	3090906	(TU0-13806)
PM0-45546	yggMp1	(RNA polymerase, sigma 54 (sigma N) factor)	3097779	(TU0-13808)
PM0-45547	yggMp3	(RNA polymerase, sigma 70 (sigma D) factor)	3097615	(TU0-42111)
PM0-45548	yggMp4	(RNA polymerase, sigma 70 (sigma D) factor)	3097617	(TU0-42112)
PM0-45549	yggLp2	(RNA polymerase, sigma 70 (sigma D) factor)	3100272	(TU0-42113)
PM0-45550	yggLp3	(RNA polymerase, sigma 28 (sigma F) factor)	3100276	(TU0-42114)
PM0-45551	yqgAp1	(RNA polymerase, sigma 24 (sigma E) factor)	3107556	(TU0-13810)
PM0-45552	yqgAp4	(RNA polymerase, sigma 24 (sigma E) factor)	3107543	(TU0-42115)
PM0-45553	yghDp2	(RNA polymerase, sigma 70 (sigma D) factor)	3109233	(TU0-42116)
PM0-45554	yghDp3	(RNA polymerase, sigma 24 (sigma E) factor)	3109298	(TU0-42117)
PM0-45555	yghDp4	(RNA polymerase, sigma 32 (sigma H) factor)	3109329	(TU0-42118)
PM0-45556	pppAp3	(RNA polymerase, sigma 24 (sigma E) factor)	3112501	(TU0-13814)
PM0-45557	yghJp5	(RNA polymerase, sigma 70 (sigma D) factor)	3117281	(TU0-13815)
PM0-45558	yghJp6	(RNA polymerase, sigma 70 (sigma D) factor)	3117342	(TU0-42119)
PM0-45559	yghJp7	(RNA polymerase, sigma 32 (sigma H) factor)	3117288	(TU0-42120)
PM0-45560	glcAp10	(RNA polymerase, sigma 70 (sigma D) factor)	3119386	(TU0-42121)
PM0-45561	glcAp12	(RNA polymerase, sigma 28 (sigma F) factor)	3119343	(TU0-42122)
PM0-45562	insHp4	(RNA polymerase, sigma 70 (sigma D) factor)	3128047	(TU0-8836)
PM0-45563	yghQp1	(RNA polymerase, sigma 24 (sigma E) factor)	3130615	(TU0-13816)
PM0-45564	yghQp6	(RNA polymerase, sigma 70 (sigma D) factor)	3130471	(TU0-42123)
PM0-45565	yghQp7	(RNA polymerase, sigma 32 (sigma H) factor)	3130547	(TU0-42124)
PM0-45566	yghQp8	(RNA polymerase, sigma 32 (sigma H) factor)	3130545	(TU0-42125)
PM0-45567	yghTp4	(RNA polymerase, sigma 32 (sigma H) factor)	3131999	(TU0-8752)
PM0-45568	yghTp5	(RNA polymerase, sigma 70 (sigma D) factor)	3131990	(TU0-42126)
PM0-45569	yghTp7	(RNA polymerase, sigma 70 (sigma D) factor)	3132106	(TU0-42127)
PM0-45570	yghTp8	(RNA polymerase, sigma 70 (sigma D) factor)	3132042	(TU0-42128)
PM0-45571	yghTp10	(RNA polymerase, sigma 70 (sigma D) factor)	3132038	(TU0-42129)
PM0-45572	yghTp11	(RNA polymerase, sigma 70 (sigma D) factor)	3132004	(TU0-42130)
PM0-45573	yghTp14	(RNA polymerase, sigma 24 (sigma E) factor)	3131937	(TU0-42131)
PM0-45574	yghWp6	(RNA polymerase, sigma 70 (sigma D) factor)	3144775	(TU0-13820)
PM0-45575	gprp1	(RNA polymerase, sigma 24 (sigma E) factor)	3145803	(TU0-8754)
PM0-45576	yqhAp7	(RNA polymerase, sigma 32 (sigma H) factor)	3147597	(TU0-8656)
PM0-45577	yqhAp8	(RNA polymerase, sigma 70 (sigma D) factor)	3147520	(TU0-42132)
PM0-45578	yghAp5	(RNA polymerase, sigma 70 (sigma D) factor)	3147505	(TU0-14232)
PM0-45579	yqhCp1	(RNA polymerase, sigma 24 (sigma E) factor)	3153406	(TU0-8657)
PM0-45580	yqhHp4	(RNA polymerase, sigma 32 (sigma H) factor)	3156443	(TU0-13826)
PM0-45581	ygiQp1	(RNA polymerase, sigma 24 (sigma E) factor)	3159332	(TU0-13827)
PM0-45582	ygiQp5	(RNA polymerase, sigma 70 (sigma D) factor)	3159204	(TU0-42133)
PM0-45583	ftsPp1	(RNA polymerase, sigma 24 (sigma E) factor)	3160873	(TU0-13828)
PM0-45584	ftsPp2	(RNA polymerase, sigma 32 (sigma H) factor)	3160888	(TU0-42134)
PM0-45585	parCp4	(RNA polymerase, sigma 70 (sigma D) factor)	3164052	(TU0-13830)
PM0-45586	ygiSp4	(RNA polymerase, sigma 70 (sigma D) factor)	3165753	(TU0-13831)
PM0-45587	mqsAp8	(RNA polymerase, sigma 70 (sigma D) factor)	3166311	(TU0-42135)
PM0-45588	mqsAp9	(RNA polymerase, sigma 70 (sigma D) factor)	3166393	(TU0-42136)
PM0-45589	ygiVp2	(RNA polymerase, sigma 70 (sigma D) factor)	3167309	(TU0-13833)
PM0-45590	ygiVp3	(RNA polymerase, sigma 32 (sigma H) factor)	3167313	(TU0-42137)
PM0-45591	ygiWp5	(RNA polymerase, sigma 32 (sigma H) factor)	3167909	(TU0-13834)
PM0-45592	ygiWp6	(RNA polymerase, sigma 70 (sigma D) factor)	3167771	(TU0-42138)
PM0-45593	ygiWp7	(RNA polymerase, sigma 32 (sigma H) factor)	3167710	(TU0-42139)
PM0-45594	ygiZp3	(RNA polymerase, sigma 70 (sigma D) factor)	3170275	(TU0-8758)
PM0-45595	mdaBp1	(RNA polymerase, sigma 24 (sigma E) factor)	3170445	(TU0-13835)
PM0-45596	mdaBp5	(RNA polymerase, sigma 70 (sigma D) factor)	3170528	(TU0-42140)
PM0-45597	mdaBp7	(RNA polymerase, sigma 70 (sigma D) factor)	3170429	(TU0-42141)
PM0-45598	ygiNp2	(RNA polymerase, sigma 70 (sigma D) factor)	3171100	(TU0-13836)
PM0-45599	ygiDp2	(RNA polymerase, sigma 24 (sigma E) factor)	3180583	(TU0-8755)
PM0-45600	ygiDp3	(RNA polymerase, sigma 24 (sigma E) factor)	3180451	(TU0-42142)
PM0-45601	yqiCp1	(RNA polymerase, sigma 24 (sigma E) factor)	3182853	(TU0-13841)
PM0-45602	ygiLp4	(RNA polymerase, sigma 70 (sigma D) factor)	3183333	(TU0-13842)
PM0-45603	ygiLp5	(RNA polymerase, sigma 70 (sigma D) factor)	3183364	(TU0-42143)
PM0-45604	yqiJp7	(RNA polymerase, sigma 70 (sigma D) factor)	3190076	(TU0-13844)
PM0-45605	yqiJp8	(RNA polymerase, sigma 70 (sigma D) factor)	3190077	(TU0-42144)
PM0-45606	rfaEp1	(RNA polymerase, sigma 54 (sigma N) factor)	3194948	(TU0-13846)
PM0-45607	glnEp1	(RNA polymerase, sigma 24 (sigma E) factor)	3197720	(TU0-42145)
PM0-45608	glnEp5	(RNA polymerase, sigma 32 (sigma H) factor)	3197775	(TU0-42146)
PM0-45609	glnEp6	(RNA polymerase, sigma 70 (sigma D) factor)	3197823	(TU0-42147)
PM0-45610	glnEp7	(RNA polymerase, sigma 24 (sigma E) factor)	3197716	(TU0-42148)
PM0-45611	folBp5	(RNA polymerase, sigma 70 (sigma D) factor)	3202670	(TU0-13848)
PM0-45612	plsYp5	(RNA polymerase, sigma 24 (sigma E) factor)	3202555	(TU0-8756)
PM0-45613	tsaDp2	(RNA polymerase, sigma 70 (sigma D) factor)	3208650	(TU0-8571)
PM0-45614	tsaDp3	(RNA polymerase, sigma 70 (sigma D) factor)	3208590	(TU0-42149)
PM0-45615	mugp6	(RNA polymerase, sigma 70 (sigma D) factor)	3213518	(TU0-8820)
PM0-45616	yqjHp4	(RNA polymerase, sigma 70 (sigma D) factor)	3214561	(TU0-42150)
PM0-45617	yqjHp5	(RNA polymerase, sigma 70 (sigma D) factor)	3214558	(TU0-42151)
PM0-45618	ygjHp3	(RNA polymerase, sigma 70 (sigma D) factor)	3219277	(TU0-8572)
PM0-45619	ygjHp4	(RNA polymerase, sigma 70 (sigma D) factor)	3219286	(TU0-42152)
PM0-45620	ygjIp1	(RNA polymerase, sigma 24 (sigma E) factor)	3224164	(TU0-13851)
PM0-45621	ygjIp2	(RNA polymerase, sigma 24 (sigma E) factor)	3224092	(TU0-42153)
PM0-45622	higAp8	(RNA polymerase, sigma 24 (sigma E) factor)	3232363	(TU0-42154)
PM0-45623	rlmGp4	(RNA polymerase, sigma 24 (sigma E) factor)	3233914	(TU0-13855)
PM0-45624	ygjQp3	(RNA polymerase, sigma 32 (sigma H) factor)	3234421	(TU0-13857)
PM0-45625	ygjQp4	(RNA polymerase, sigma 24 (sigma E) factor)	3234387	(TU0-42155)
PM0-45626	ygjQp5	(RNA polymerase, sigma 70 (sigma D) factor)	3234535	(TU0-42156)
PM0-45627	ygjQp6	(RNA polymerase, sigma 28 (sigma F) factor)	3234484	(TU0-42157)
PM0-45628	alxp3	(RNA polymerase, sigma 28 (sigma F) factor)	3236577	(TU0-13859)
PM0-45629	alxp4	(RNA polymerase, sigma 70 (sigma D) factor)	3236392	(TU0-42158)
PM0-45630	alxp5	(RNA polymerase, sigma 70 (sigma D) factor)	3236393	(TU0-42159)
PM0-45631	ygjVp4	(RNA polymerase, sigma 70 (sigma D) factor)	3239841	(TU0-13861)
PM0-45632	yqjFp2	(RNA polymerase, sigma 70 (sigma D) factor)	3248488	(TU0-13864)
PM0-45633	yqjFp3	(RNA polymerase, sigma 32 (sigma H) factor)	3248494	(TU0-42160)
PM0-45634	yqjFp4	(RNA polymerase, sigma 32 (sigma H) factor)	3248497	(TU0-42161)
PM0-45635	yqjGp2	(RNA polymerase, sigma 70 (sigma D) factor)	3248996	(TU0-13865)
PM0-45636	yhaHp7	(RNA polymerase, sigma 24 (sigma E) factor)	3250271	(TU0-13866)
PM0-45637	yhaHp8	(RNA polymerase, sigma 70 (sigma D) factor)	3250285	(TU0-42162)
PM0-45638	yhaIp9	(RNA polymerase, sigma 24 (sigma E) factor)	3250722	(TU0-13867)
PM0-45639	yhaIp10	(RNA polymerase, sigma 70 (sigma D) factor)	3250783	(TU0-42163)
PM0-45640	yhaIp11	(RNA polymerase, sigma 70 (sigma D) factor)	3250805	(TU0-42164)
PM0-45641	yhaIp12	(RNA polymerase, sigma 24 (sigma E) factor)	3250847	(TU0-42165)
PM0-45642	yhaJp4	(RNA polymerase, sigma 70 (sigma D) factor)	3252302	(TU0-8573)
PM0-45643	yhaJp7	(RNA polymerase, sigma S (sigma 38) factor)	3252283	(TU0-42166)
PM0-45644	yhaKp3	(RNA polymerase, sigma 32 (sigma H) factor)	3252313	(TU0-13868)
PM0-45645	yhaKp4	(RNA polymerase, sigma 24 (sigma E) factor)	3252296	(TU0-42167)
PM0-45646	yhaKp5	(RNA polymerase, sigma 24 (sigma E) factor)	3252291	(TU0-42168)
PM0-45647	tdcGp2	(RNA polymerase, sigma 70 (sigma D) factor)	3257848	(TU0-42169)
PM0-45648	tdcRp4	(RNA polymerase, sigma 70 (sigma D) factor)	3265243	(TU0-13870)
PM0-45649	tdcRp5	(RNA polymerase, sigma 70 (sigma D) factor)	3265248	(TU0-42170)
PM0-45650	tdcRp6	(RNA polymerase, sigma 70 (sigma D) factor)	3265212	(TU0-42171)
PM0-45651	tdcRp7	(RNA polymerase, sigma 70 (sigma D) factor)	3265250	(TU0-42172)
PM0-45652	tdcRp8	(RNA polymerase, sigma 24 (sigma E) factor)	3265276	(TU0-42173)
PM0-45653	yhaBp3	(RNA polymerase, sigma 70 (sigma D) factor)	3265838	(TU0-13871)
PM0-45654	yraHp4	(RNA polymerase, sigma 24 (sigma E) factor)	3285387	(TU0-13873)
PM0-45655	yraHp5	(RNA polymerase, sigma 70 (sigma D) factor)	3285427	(TU0-42174)
PM0-45656	yraHp6	(RNA polymerase, sigma 24 (sigma E) factor RNA polymerase, sigma 70 (sigma D) factor)	3285313	(TU0-42175)
PM0-45657	yraHp7	(RNA polymerase, sigma 70 (sigma D) factor)	3285386	(TU0-42176)
PM0-45658	yraHp8	(RNA polymerase, sigma 70 (sigma D) factor)	3285298	(TU0-42177)
PM0-45659	yraHp9	(RNA polymerase, sigma 70 (sigma D) factor)	3285423	(TU0-42178)
PM0-45660	yraHp10	(RNA polymerase, sigma 70 (sigma D) factor)	3285384	(TU0-42179)
PM0-45661	yraHp11	(RNA polymerase, sigma 70 (sigma D) factor)	3285300	(TU0-42180)
PM0-45662	rsmIp6	(RNA polymerase, sigma 28 (sigma F) factor)	3291415	(TU0-8659)
PM0-45663	rsmIp8	(RNA polymerase, sigma 32 (sigma H) factor)	3291575	(TU0-42181)
PM0-45664	lpoAp2	(RNA polymerase, sigma 70 (sigma D) factor)	3291233	(TU0-14341)
PM0-45665	yraQp3	(RNA polymerase, sigma 70 (sigma D) factor)	3296196	(TU0-13875)
PM0-45666	yraQp4	(RNA polymerase, sigma 28 (sigma F) factor)	3296229	(TU0-42182)
PM0-45667	yraRp1	(RNA polymerase, sigma 24 (sigma E) factor)	3297034	(TU0-42183)
PM0-45668	yraRp6	(RNA polymerase, sigma 70 (sigma D) factor)	3296945	(TU0-42184)
PM0-45669	yhbQp2	(RNA polymerase, sigma 70 (sigma D) factor)	3297961	(TU0-8576)
PM0-45670	yhbUp1	(RNA polymerase, sigma 24 (sigma E) factor)	3299351	(TU0-13878)
PM0-45671	yhbUp5	(RNA polymerase, sigma 70 (sigma D) factor)	3299459	(TU0-42185)
PM0-45672	yhbUp7	(RNA polymerase, sigma 24 (sigma E) factor)	3299301	(TU0-42186)
PM0-45673	deaDp1	(RNA polymerase, sigma 24 (sigma E) factor)	3305931	(TU0-13880)
PM0-45674	nlpIp2	(RNA polymerase, sigma 28 (sigma F) factor)	3307062	(TU0-13881)
PM0-45675	yhbXp6	(RNA polymerase, sigma 70 (sigma D) factor)	3319673	(TU0-13882)
PM0-45676	ftsHp1	(RNA polymerase, sigma 24 (sigma E) factor)	3325124	(TU0-42187)
PM0-45677	ftsHp4	(RNA polymerase, sigma 70 (sigma D) factor)	3325000	(TU0-42188)
PM0-45678	dacBp5	(RNA polymerase, sigma S (sigma 38) factor)	3326879	(TU0-8781)
PM0-45679	rpmAp4	(RNA polymerase, sigma 70 (sigma D) factor)	3331247	(TU0-42189)
PM0-45680	sfsBp2	(RNA polymerase, sigma 70 (sigma D) factor)	3332818	(TU0-13886)
PM0-45681	sfsBp3	(RNA polymerase, sigma 70 (sigma D) factor)	3332877	(TU0-42190)
PM0-45682	ibaGp4	(RNA polymerase, sigma 70 (sigma D) factor)	3335005	(TU0-42191)
PM0-45683	ibaGp9	(RNA polymerase, sigma 70 (sigma D) factor)	3334976	(TU0-42192)
PM0-45684	mtgAp4	(RNA polymerase, sigma 70 (sigma D) factor)	3347853	(TU0-42193)
PM0-45685	yhcCp6	(RNA polymerase, sigma 70 (sigma D) factor)	3352240	(TU0-13891)
PM0-45686	yhcCp8	(RNA polymerase, sigma 70 (sigma D) factor)	3352257	(TU0-42194)
PM0-45687	yhcAp1	(RNA polymerase, sigma 24 (sigma E) factor)	3360061	(TU0-13892)
PM0-45688	yhcAp9	(RNA polymerase, sigma 70 (sigma D) factor)	3360116	(TU0-42195)
PM0-45689	yhcAp11	(RNA polymerase, sigma 32 (sigma H) factor)	3360000	(TU0-42196)
PM0-45690	yhcFp1	(RNA polymerase, sigma 24 (sigma E) factor)	3364742	(TU0-42197)
PM0-45691	yhcFp4	(RNA polymerase, sigma 70 (sigma D) factor)	3364865	(TU0-42198)
PM0-45692	yhcFp5	(RNA polymerase, sigma 28 (sigma F) factor)	3364911	(TU0-42199)
PM0-45693	yhcHp2	(RNA polymerase, sigma 32 (sigma H) factor)	3367584	(TU0-42200)
PM0-45694	nanRp9	(RNA polymerase, sigma 70 (sigma D) factor)	3372725	(TU0-13895)
PM0-45695	nanRp10	(RNA polymerase, sigma 70 (sigma D) factor)	3372698	(TU0-42201)
PM0-45696	rpsIp2	(RNA polymerase, sigma 70 (sigma D) factor)	3376312	(TU0-42202)
PM0-45697	yhcMp1	(RNA polymerase, sigma 24 (sigma E) factor)	3378178	(TU0-13896)
PM0-45698	yhcMp4	(RNA polymerase, sigma 28 (sigma F) factor)	3378141	(TU0-42203)
PM0-45699	yhcNp5	(RNA polymerase, sigma 70 (sigma D) factor)	3383428	(TU0-13899)
PM0-45700	yhcNp6	(RNA polymerase, sigma 70 (sigma D) factor)	3383503	(TU0-42204)
PM0-45701	yhcOp1	(RNA polymerase, sigma 24 (sigma E) factor)	3384232	(TU0-13900)
PM0-45702	yhcOp3	(RNA polymerase, sigma 32 (sigma H) factor)	3384325	(TU0-42205)
PM0-45703	aaeBp3	(RNA polymerase, sigma 24 (sigma E) factor)	3386285	(TU0-42206)
PM0-45704	aaeBp7	(RNA polymerase, sigma 32 (sigma H) factor)	3386258	(TU0-42207)
PM0-45705	aaeBp8	(RNA polymerase, sigma 24 (sigma E) factor)	3386280	(TU0-42208)
PM0-45706	aaeRp6	(RNA polymerase, sigma 70 (sigma D) factor)	3387499	(TU0-42209)
PM0-45707	aaeRp7	(RNA polymerase, sigma 70 (sigma D) factor)	3387483	(TU0-42210)
PM0-45708	aaeRp9	(RNA polymerase, sigma 70 (sigma D) factor)	3387405	(TU0-42211)
PM0-45709	aaeRp10	(RNA polymerase, sigma 70 (sigma D) factor)	3387403	(TU0-42212)
PM0-45710	tldDp6	(RNA polymerase, sigma 32 (sigma H) factor)	3390097	(TU0-13902)
PM0-45711	tldDp7	(RNA polymerase, sigma 28 (sigma F) factor)	3390206	(TU0-42213)
PM0-45712	mreDp2	(RNA polymerase, sigma 70 (sigma D) factor)	3397105	(TU0-42214)
PM0-45713	csrDp4	(RNA polymerase, sigma 70 (sigma D) factor)	3401447	(TU0-13904)
PM0-45714	yhdHp1	(RNA polymerase, sigma 24 (sigma E) factor)	3401302	(TU0-8578)
PM0-45715	yhdHp6	(RNA polymerase, sigma 70 (sigma D) factor)	3401468	(TU0-42215)
PM0-45716	yhdJp2	(RNA polymerase, sigma 32 (sigma H) factor)	3409639	(TU0-13905)
PM0-45717	yhdUp1	(RNA polymerase, sigma 24 (sigma E) factor)	3410519	(TU0-13906)
PM0-45718	envRp9	(RNA polymerase, sigma 70 (sigma D) factor)	3411629	(TU0-8792)
PM0-45719	envRp11	(RNA polymerase, sigma 24 (sigma E) factor)	3411509	(TU0-42216)
PM0-45720	envRp12	(RNA polymerase, sigma 70 (sigma D) factor)	3411624	(TU0-42217)
PM0-45721	envRp13	(RNA polymerase, sigma 24 (sigma E) factor)	3411623	(TU0-42218)
PM0-45722	envRp14	(RNA polymerase, sigma 70 (sigma D) factor)	3411655	(TU0-42219)
PM0-45723	envRp15	(RNA polymerase, sigma 70 (sigma D) factor)	3411643	(TU0-42220)
PM0-45724	yhdVp9	(RNA polymerase, sigma 32 (sigma H) factor)	3416218	(TU0-13907)
PM0-45725	rrfFp2	(RNA polymerase, sigma 28 (sigma F) factor)	3421729	(TU0-42221)
PM0-45726	yrdBp1	(RNA polymerase, sigma 54 (sigma N) factor)	3428084	(TU0-42222)
PM0-45727	yrdBp4	(RNA polymerase, sigma 54 (sigma N) factor)	3428110	(TU0-42223)
PM0-45728	rsmBp4	(RNA polymerase, sigma 32 (sigma H) factor)	3433013	(TU0-14355)
PM0-45729	arfAp3	(RNA polymerase, sigma 70 (sigma D) factor)	3436695	(TU0-13910)
PM0-45730	zntRp2	(RNA polymerase, sigma 70 (sigma D) factor)	3437190	(TU0-42224)
PM0-45731	bfrp3	(RNA polymerase, sigma 70 (sigma D) factor)	3464771	(TU0-42225)
PM0-45732	tusBp7	(RNA polymerase, sigma 32 (sigma H) factor)	3473131	(TU0-42226)
