EG11882	yiiX	4125309	4125917	-0	((EG11882-MONOMER, conserved hypothetical protein of the NlpC/P60 peptidase superfamily))	(TU0-14088)
EG11883	tehA	1498597	1499589	0	((TEHA-MONOMER, tellurite resistance protein / ethidium efflux transporter))	(TU00364)
EG11884	tehB	1499586	1500179	0	((EG11884-MONOMER, tellurite methyltransferase))	(TU00364)
EG11885	mdoG	1108558	1110093	0	((EG11885-MONOMER, periplasmic glucan (MDO) biosynthesis protein))	(TU0-4143 TU00297)
EG11886	mdoH	1110086	1112629	0	((EG11886-MONOMER, membrane glycosyltransferase; synthesis of membrane-derived oligosaccharide (MDO)))	(TU0-4143 TU00297)
EG11887	trxC	2716757	2717176	0	((OX-THIOREDOXIN2-MONOMER, oxidized thioredoxin 2) (RED-THIOREDOXIN2-MONOMER, reduced thioredoxin 2))	(TU0-3104)
EG11888	trmL	3779238	3779711	0	((EG11888-MONOMER, tRNA (cytidine/uridine-2'-<i>O</i>)-ribose methyltransferase))	(TU0-13994)
EG11889	dctR	3652706	3653236	0	((EG11889-MONOMER, predicted DNA-binding transcriptional regulator))	(TU00096)
EG11890	slp	3651984	3652550	0	((EG11890-MONOMER, starvation lipoprotein))	(TU00096)
EG11891	yeeA	2077557	2078615	-0	((EG11891-MONOMER, conserved inner membrane protein))	(TU0-13486)
EG11892	sbmC	2078813	2079286	-0	((EG11892-MONOMER, DNA gyrase inhibitor))	(TU0-14637 TU0-13487)
EG11893	dacD	2079405	2080571	-0	((RPOA-MONOMER, DD-carboxypeptidase, penicillin-binding protein 6b))	(TU0-13488)
EG11894	yeeD	2082250	2082477	-0	((EG11894-MONOMER, conserved protein))	(TU0-13489)
EG11895	yeeE	2082491	2083549	-0	((EG11895-MONOMER, putative transport system permease protein))	(TU0-13489)
EG11896	plaP	2083728	2085086	-0	((YEEF-MONOMER, putrescine:H+ symporter PlaP))	(TU0-13490)
EG11897	rpoE	2707459	2708034	-0	((RPOE-MONOMER, RNA polymerase, sigma 24 (sigma E) factor))	(TU281 TU00342)
EG11899	recT	1412008	1412817	-0	((EG11899-MONOMER, recombinase, DNA renaturation))	(TU0-13226)
EG11900	lar	1411757	1411951	-0	((EG11900-MONOMER, restriction alleviation and modification enhancement))	(TU0-13226)
EG11901	rcbA	1411555	1411764	-0	((EG11901-MONOMER, protein involved in maintaining chromosome integrity / Rac prophage))	(TU0-13226)
EG11902	yijE	4134131	4135036	0	((EG11902-MONOMER, predicted permease))	(TU0-14089)
EG11903	yijF	4135063	4135680	-0	((EG11903-MONOMER, conserved protein))	(TU0-14090)
EG11904	gldA	4135955	4137058	-0	((GLYCDEH-MONOMER, GldA))	(TU0-42365 TU0-14091)
EG11905	fsaB	4137069	4137731	-0	((EG11905-MONOMER, fructose 6-phosphate aldolase 2))	(TU0-14091)
EG11906	ptsA	4137743	4140244	-0	((EG11906-MONOMER, fused predicted PTS enzymes: HPr component / enzyme I component / enzyme IIA component))	(TU0-14091)
EG11908	frwC	4140553	4141632	0	((FRWC-MONOMER, FrwC))	(TU0-14092)
EG11909	frwB	4141647	4141967	0	((FRWB-MONOMER, FrwB))	(TU0-14092)
EG11910	pflD	4142018	4144315	0	((EG11910-MONOMER, formate acetyltransferase 2))	(TU0-42367 TU0-42366 TU00316)
EG11911	pflC	4144281	4145159	0	((EG11911-MONOMER, probable pyruvate formate lyase 2 activating enzyme))	(TU0-42367 TU0-42366 TU00316)
EG11912	frwD	4145161	4145502	0	((EG11912-MONOMER, PTS system fructose-like IIB component 2))	(TU0-14311)
EG11913	yijO	4145489	4146340	-0	((EG11913-MONOMER, predicted DNA-binding transcriptional regulator))	(TU0-14093)
EG11914	yijP	4146555	4148288	-0	((EG11914-MONOMER, conserved inner membrane protein))	(TU0-14094)
EG11915	nfi	4196813	4197484	0	((EG11915-MONOMER, endonuclease V  (deoxyinosine 3'-endonuclease)))	(TU0-42368 TU0-14103)
EG11916	yjaG	4197527	4198117	0	((EG11916-MONOMER, conserved protein))	(TU0-14104)
EG11917	yjaH	4198589	4199284	0	((EG11917-MONOMER, conserved protein))	(TU0-14324)
EG11918	zraP	4199286	4199711	-0	((EG11918-MONOMER, zinc homeostasis protein))	(TU782)
EG11919	yjbB	4225754	4227385	0	((EG11919-MONOMER, putative inorganic phosphate export protein))	(TU0-14107)
EG11920	pepE	4227476	4228165	-0	((EG11920-MONOMER, peptidase E, a dipeptidase where amino-terminal residue is aspartate))	(TU0-8488)
EG11921	rluF	4228377	4229249	0	((EG11921-MONOMER, 23S rRNA pseudouridine 2604 synthase))	(TU0-42373 TU0-8505)
EG11922	pagB	4229382	4229654	-0	((EG11922-MONOMER, conserved protein))	(TU0-14108)
EG11923	yjbE	4233929	4234171	0	((EG11923-MONOMER, predicted protein))	(TU0-36435 TU0-14287 TU0-14111)
EG11924	yjbF	4234285	4234923	0	((EG11924-MONOMER, predicted lipoprotein))	(TU0-36435 TU0-14287 TU0-14112)
EG11925	yjbG	4234920	4235657	0	((EG11925-MONOMER, conserved protein))	(TU0-36435 TU0-14287 TU0-14112)
EG11926	yjbH	4235657	4237753	0	((EG11926-MONOMER, predicted porin))	(TU0-36435 TU0-14287 TU0-14112)
EG11927	yjbI	4248978	4250306	0	((EG11927-MONOMER, conserved protein))	(TU0-14114)
EG11928	yjbJ	4257260	4257469	0	((EG11928-MONOMER, predicted stress response protein))	(TU0-14116)
EG11929	zur	4257511	4258026	-0	((EG11929-MONOMER, Zur))	(TU0-42375 TU0-8667)
EG11930	yjbL	4258344	4258598	0	((EG11930-MONOMER, predicted protein))	(TU0-14117)
EG11931	yjbM	4258622	4259329	0	((EG11931-MONOMER, predicted protein))	(TU0-14117)
EG11932	dusA	4259692	4260729	0	((EG11932-MONOMER, tRNA-dihydrouridine synthase A))	(TU0-42376 TU0-14118)
EG11933	pspG	4260863	4261105	0	((EG11933-MONOMER, phage shock protein G))	(TU0-5741)
EG11934	aphA	4267437	4268150	0	((APHA-MONOMER, acid phosphatase/phosphotransferase monomer))	(TU0-14121)
EG11935	yjbQ	4268261	4268677	0	((EG11935-MONOMER, conserved protein))	(TU0-14122)
EG11936	yjbR	4268681	4269037	0	((EG11936-MONOMER, conserved protein))	(TU0-14122)
EG11937	yjcB	4272783	4273064	-0	((EG11937-MONOMER, predicted inner membrane protein))	(TU0-8608)
EG11938	yjcC	4273494	4275080	0	((EG11938-MONOMER, predicted c-di-GMP-specific phosphodiesterase))	(TU0-8609)
EG11939	yjcD	4276502	4277851	0	((EG11939-MONOMER, predicted permease))	(TU0-42379 TU0-42378 TU0-42377 TU0-14123)
EG11940	yjcE	4278003	4279652	0	((YJCE-MONOMER, YjcE CPA1 transporter))	(TU0-42380 TU0-14124)
EG11941	yjcF	4279806	4281098	-0	((EG11941-MONOMER, conserved protein))	(TU0-14125)
EG11942	actP	4281276	4282925	-0	((YJCG-MONOMER, ActP))	(TU0-14786 TU0-3723 TU0-3721)
EG11943	yjcH	4282922	4283236	-0	((YJCH-MONOMER, conserved inner membrane protein))	(TU0-3723 TU0-3721)
EG11945	nrfB	4287268	4287834	0	((CYTOCHROMEC-MONOMER, formate-dependent nitrite reductase - penta-heme cytochrome c))	(TU00199)
EG11946	nrfC	4287831	4288502	0	((NRFC-MONOMER, formate-dependent nitrite reductase, 4Fe-4S subunit))	(TU00199)
EG11947	nrfD	4288499	4289455	0	((NRFD-MONOMER, formate dependent nitrate reductase - NrfD subunit))	(TU00199)
EG11948	nrfE	4289535	4291193	0	((EG11948-MONOMER, formate-dependent nitrite reductase; possible assembly function))	(TU00199)
EG11949	nrfF	4291186	4291569	0	((EG11949-MONOMER, activator of formate-dependent nitrite reductase complex))	(TU00199)
EG11950	nrfG	4291566	4292162	0	((EG11950-MONOMER, NrfG))	(TU00199)
EG11951	yjcO	4294459	4295148	-0	((EG11951-MONOMER, conserved protein))	(TU0-42385 TU0-42384 TU0-42383 TU0-14127)
EG11952	sdsP	4297587	4299053	-0	((EG11952-MONOMER, SdsRQP multidrug efflux transport system - predicted outer membrane factor))	(TU0-42386 TU0-14128)
EG11953	sdsQ	4299050	4301101	-0	((YJCQ-MONOMER, SdsRQP multidrug efflux transport system - uncharacterised component))	(TU0-14128)
EG11954	sdsR	4301101	4302132	-0	((EG11954-MONOMER, SdsRQP multidrug efflux transport system - predicted membrane fusion protein))	(TU0-14128)
EG11955	yjcS	4302635	4304620	-0	((EG11955-MONOMER, predicted alkyl sulfatase))	(TU0-14129)
EG11956	alsK	4304893	4305822	-0	((EG11956-MONOMER, D-allose kinase))	(TU0-14293)
EG11957	alsE	4305806	4306501	-0	((EG11957-MONOMER, allulose-6-phosphate 3-epimerase))	(TU0-42388 TU0-42387 TU0-14547 TU0-4504 TU0-4502)
EG11958	alsC	4306512	4307492	-0	((YJCV-MONOMER, D-allose ABC transporter - membrane subunit))	(TU0-14547 TU0-4504 TU0-4502)
EG11959	alsA	4307471	4309003	-0	((YJCW-MONOMER, D-allose ABC transporter - ATP binding subunit))	(TU0-14547 TU0-4504 TU0-4502)
EG11961	lldP	3775422	3777077	0	((LCTP-MONOMER, (R)-lactate / (S)-lactate / glycolate:H+ symporter LldP))	(TU164)
EG11962	lldR	3777077	3777853	0	((EG11962-MONOMER, LldR transcriptional repressor))	(TU164)
EG11963	lldD	3777850	3779040	0	((L-LACTDEHYDROGFMN-MONOMER, L-lactate dehydrogenase))	(TU164)
EG11964	yibL	3774688	3775050	0	((EG11964-MONOMER, conserved protein))	(TU0-13993)
EG11965	mtlR	3773595	3774182	0	((PD00369, MtlR DNA-binding transcriptional repressor))	(TU00193)
EG11966	adiY	4335191	4335952	-0	((EG11966-MONOMER, AdiY DNA-binding transcriptional activator))	(TU821)
EG11967	flgK	1137601	1139244	0	((EG11967-MONOMER, flagellar biosynthesis, hook-filament junction protein 1))	(TU0-1545)
EG11969	zntR	3436727	3437152	-0	((EG11969-MONOMER, ZntR transcriptional activator))	(TU0-42224 TU0-13911)
EG11970	yhdN	3437163	3437531	-0	((EG11970-MONOMER, conserved protein))	(TU0-13911)
EG11971	nupC	2511064	2512266	0	((NUPC-MONOMER, nucleoside:H<sup>+</sup> symporter NupC))	(TU00147)
EG11972	htrE	152829	155426	-0	((EG11972-MONOMER, putative outer membrane usher protein))	(TU0-41448 TU0-41447 TU00404 TU00403 TU00263)
EG11973	yadV	155461	156201	-0	((EG11973-MONOMER, probable pilin chaperone similar to PapD))	(TU00404 TU00403 TU00263)
EG11974	fimI	4541751	4542290	0	((EG11974-MONOMER, fimbrial protein))	(TU182)
EG11975	fliP	2019893	2020630	0	((EG11975-MONOMER, flagellar biosynthesis protein FliP))	(TU0-1441 TU00276)
EG11976	fliQ	2020640	2020909	0	((EG11976-MONOMER, flagellar biosynthesis protein FliQ))	(TU0-1441 TU00276)
EG11977	fliR	2020917	2021702	0	((EG11977-MONOMER, flagellar biosynthesis protein FliR))	(TU0-1441 TU00276)
EG11978	rfbA	2108162	2109043	-0	((DTDPGLUCOSEPP-MONOMER, dTDP-glucose pyrophosphorylase))	(TU0-14523 TU00331)
EG11979	rfbC	2107605	2108162	-0	((DTDPDEHYDRHAMEPIM-MONOMER, dTDP-4-dehydrorhamnose 3,5-epimerase))	(TU0-14523 TU00331)
EG11980	rfbX	2106361	2107608	-0	((RFBX-MONOMER, <i>O</i>-antigen flippase))	(TU0-41931 TU0-41930 TU0-41929 TU0-41928 TU0-14523 TU00331)
EG11981	glf	2105250	2106353	-0	((GALPMUT-MONOMER, UDP-galactopyranose mutase))	(TU0-14315)
EG11982	wbbH	2104084	2105250	-0	((EG11982-MONOMER, predicted O-antigen polymerase))	(TU0-41927 TU0-41926 TU0-41925 TU0-41924 TU0-14315)
EG11983	wbbI	2103089	2104081	-0	((EG11983-MONOMER, &beta;-1,6-galactofuranosyltransferase))	(TU0-14317)
EG11984	wbbJ	2102518	2103108	-0	((EG11984-MONOMER, predicted acyl transferase))	(TU0-14317)
EG11985	wbbK	2101415	2102533	-0	((EG11985-MONOMER, predicted lipopolysaccharide biosynthesis protein))	(TU0-41923 TU0-14317)
EG11986	wbbL_1	2100940	2101413	-0	((EG11986-MONOMER, lipopolysaccharide biosynthesis protein, N-ter fragment))	
EG11987	yehA	2185402	2186436	-0	((EG11987-MONOMER, putative  type-1 fimbrial protein))	(TU0-41942 TU0-13516)
EG11988	yehB	2186452	2188932	-0	((EG11988-MONOMER, putative outer membrane usher protein))	(TU0-13516)
EG11989	yehC	2188948	2189667	-0	((EG11989-MONOMER, putative fimbrial chaperone))	(TU0-13516)
EG11990	yehD	2189702	2190244	-0	((EG11990-MONOMER, predicted fimbrial-like adhesin protein))	(TU0-13516)
EG11991	yehE	2190537	2190818	-0	((EG11991-MONOMER, predicted protein))	(TU0-41944 TU0-41943 TU0-13517)
EG11992	molR_1	2194496	2195320	0	((EG11992-MONOMER, molybdate metabolism regulator, interrupted))	(TU0-9)
EG11995	yehI	2198301	2201933	0	((EG11995-MONOMER, conserved protein))	(TU0-13521)
EG11998	yehL	2202618	2203706	0	((EG11998-MONOMER, predicted transporter subunit: ATP-binding component of ABC superfamily))	(TU0-13523)
EG11999	yehM	2203717	2205996	0	((EG11999-MONOMER, predicted protein))	(TU0-13523)
EG12002	yehP	2205989	2207125	0	((EG12002-MONOMER, conserved protein))	(TU0-13523)
EG12003	yehQ	2207122	2208966	0	((EG12003-MONOMER, predicted protein))	(TU0-13523)
EG12004	yehR	2209247	2209708	0	((EG12004-MONOMER, conserved protein))	(TU0-13524)
EG12005	yehS	2209748	2210218	-0	((EG12005-MONOMER, conserved protein))	(TU0-13525)
EG12006	yehT	2210265	2210984	-0	((MONOMER0-4276, YehT-Phosphorylated DNA-binding transcriptional activator) (EG12006-MONOMER, YehT))	(TU0-13526)
EG12007	yehU	2210981	2212666	-0	((MONOMER0-4279, YehU-phosphate sensory histidine kinase in two-component system with YehT) (EG12007-MONOMER, YehU sensory histidine kinase in two-component system with YehT))	(TU0-13526)
EG12008	mlrA	2212888	2213619	0	((EG12008-MONOMER, MlrA DNA binding transcriptional activator))	(TU0-41947 TU0-41946 TU0-13527)
EG12009	yehW	2213767	2214498	-0	((YEHW-MONOMER, YehW))	(TU0-14559 TU0-5341)
EG12010	yehX	2214503	2215429	-0	((YEHX-MONOMER, YehX))	(TU0-14559 TU0-5341)
EG12011	yehY	2215422	2216579	-0	((YEHY-MONOMER, YehY))	(TU0-14559 TU0-5341)
EG12012	osmF	2216586	2217503	-0	((YEHZ-MONOMER, OsmF))	(TU0-14559 TU0-5341)
EG12013	bglX	2217714	2220011	-0	((EG12013-MONOMER, &beta;-D-glucoside glucohydrolase, periplasmic))	(TU0-7501)
EG12015	pbpG	2221960	2222892	-0	((EG12015-MONOMER, penicillin-binding protein 7))	(TU0-41949 TU0-13529)
EG12016	yohC	2223066	2223653	-0	((EG12016-MONOMER, predicted inner membrane protein))	(TU0-41950 TU0-13530)
EG12017	yohD	2223823	2224401	0	((EG12017-MONOMER, conserved inner membrane protein))	(TU0-8649)
EG12019	yohF	2224531	2225292	-0	((EG12019-MONOMER, predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain))	(TU0-13531)
EG12020	mdtQ	2225345	2226433	-0	((EG12020-MONOMER, putative channel/filament protein))	(TU0-13532)
EG12021	yohH	2226571	2226708	-0	((EG12021-MONOMER, conserved protein))	(TU0-13533)
EG12022	dusC	2227460	2228407	-0	((EG12022-MONOMER, tRNA-dihydrouridine synthase C))	(TU0-13534)
EG12023	yohJ	2228646	2229044	0	((EG12023-MONOMER, conserved inner membrane protein))	(TU0-41951 TU0-13535)
EG12024	yohK	2229041	2229736	0	((EG12024-MONOMER, putative seritonin transporter))	(TU0-41951 TU0-13535)
EG12025	sanA	2230900	2231619	0	((EG12025-MONOMER, vancomycin sensitivity))	(TU0-13537)
EG12026	yeiG	2241932	2242768	0	((EG12026-MONOMER, YeiG))	(TU0-8726)
EG12027	yeiH	2247739	2248788	0	((EG12027-MONOMER, conserved inner membrane protein))	(TU0-13542)
EG12028	yeiI	2249722	2250810	0	((EG12028-MONOMER, predicted kinase))	(TU0-14304)
EG12029	nupX	2250917	2252167	-0	((YEIJ-MONOMER, putative pyrimidine nucleoside transporter))	(TU0-13543)
EG12030	rihB	2252267	2253208	-0	((EG12030-MONOMER, ribonucleoside hydrolase 2 (pyrimidine-specific)))	(TU862)
EG12031	yeiL	2253377	2254036	0	((EG12031-MONOMER, YeiL DNA-binding transcriptional activator))	(TU0-14303 TU861)
EG12032	psuT	2254107	2255357	-0	((YEIM-MONOMER, predicted pseudouridine transporter - PsuT))	(TU0-13545)
EG12033	psuG	2255451	2256389	-0	((EG12033-MONOMER, predicted pseudouridine 5'-phosphate glycosidase))	(TU0-41958 TU0-13546)
EG12034	setB	2261885	2263066	0	((B2170-MONOMER, sugar / lactose efflux transporter SetB))	(TU0-41959 TU0-14239)
EG12035	yeiP	2263472	2264044	0	((EG12035-MONOMER, predicted dehydrogenase, NAD-dependent))	(TU0-13547)
EG12036	yeiQ	2264267	2265733	0	((EG12036-MONOMER, predicted dehydrogenase, NAD-dependent))	(TU0-41962 TU0-13548)
EG12037	yejA	2270386	2272200	0	((YEJA-MONOMER, peptide ABC transporter - periplasmic binding protein))	(TU0-13552)
EG12038	yejB	2272201	2273295	0	((YEJB-MONOMER, peptide ABC transporter - membrane subunit))	(TU0-13552)
EG12040	yejE	2273295	2274320	0	((YEJE-MONOMER, peptide ABC transporter - membrane subunit))	(TU0-13552)
EG12041	yejF	2274322	2275911	0	((YEJF-MONOMER, peptide ABC transporter - ATP binding subunit))	(TU0-13552)
EG12042	yejG	2275915	2276259	-0	((EG12042-MONOMER, predicted protein))	(TU0-41963 TU0-13553)
EG12043	yejL	2282151	2282378	0	((EG12043-MONOMER, conserved protein))	(TU0-13558)
EG12044	rsuA	2277810	2278505	-0	((EG12044-MONOMER, 16S rRNA pseudouridine 516 synthase))	(TU0-41964 TU0-13555)
EG12045	yejH	2278654	2280414	0	((EG12045-MONOMER, predicted ATP-dependent helicase))	(TU0-13556)
EG12048	yejK	2280962	2281969	-0	((EG12048-MONOMER, DNA-associated protein))	(TU0-8727)
EG12049	yejM	2282398	2284158	0	((EG12049-MONOMER, predicted hydrolase, inner membrane))	(TU0-13558)
EG12051	yejO	2284412	2286922	-0	((EG12051-MONOMER, predicted autotransporter outer membrane protein))	(TU-8401)
EG12052	ccmH	2289380	2290432	-0	((EG12052-MONOMER, CcmH))	(TU0-41967 TU0-5261 TU363 TU00305)
EG12053	ccmG	2290429	2290986	-0	((EG12053-MONOMER, CcmG))	(TU0-5261 TU363 TU00305)
EG12054	ccmF	2290983	2292926	-0	((EG12054-MONOMER, cytochrome c-type biogenesis protein))	(TU0-5261 TU363 TU00305)
EG12055	ccmE	2292923	2293402	-0	((CCME-MONOMER, membrane anchored periplasmic heme chaperone CcmE))	(TU0-5261 TU363 TU00305)
EG12057	ccmC	2293605	2294342	-0	((CCMC-MONOMER, protoheme IX ABC transporter - membrane subunit CcmC))	(TU0-5261 TU363 TU00305)
EG12058	ccmB	2294384	2295046	-0	((CCMB-MONOMER, protoheme IX ABC transporter - membrane subunit CcmB))	(TU0-5261 TU363 TU00305)
EG12059	ccmA	2295043	2295666	-0	((CCMA-MONOMER, protoheme IX ABC transporter - ATP binding subunit))	(TU0-5261 TU363 TU00305)
EG12060	napC	2295679	2296281	-0	((NAPC-MONOMER, cytochrome c protein))	(TU0-8484 TU363 TU00305)
EG12061	napB	2296291	2296740	-0	((NAPB-MONOMER, subunit of periplasmic nitrate reductase, cytochrome c<SUB>550</SUB> protein))	(TU0-8484 TU363 TU00305)
EG12062	napH	2296737	2297600	-0	((NAPH-MONOMER, ferredoxin-type protein))	(TU0-8484 TU363 TU00305)
EG12064	napG	2297587	2298282	-0	((NAPG-MONOMER, ferredoxin-type protein))	(TU0-8484 TU363 TU00305)
EG12067	napA	2298289	2300775	-0	((NAPA-MONOMER, large subunit of periplasmic nitrate reductase, molybdoprotein))	(TU0-8484 TU363 TU00305)
EG12068	napF	2301025	2301519	-0	((NAPF-MONOMER, ferredoxin-type protein))	(TU0-8484 TU363 TU00305)
EG12069	mqo	2303130	2304776	-0	((EG12069-MONOMER, malate:quinone oxidoreductase))	(TU0-41970 TU0-41969 TU0-13559)
EG12070	yojI	2304994	2306637	-0	((YOJI-MONOMER, fused predicted multidrug transport subunits of ABC superfamily: membrane component / ATP-binding component))	(TU0-13560)
EG12073	apbE	2308501	2309556	-0	((EG12073-MONOMER, predicted thiamine biosynthesis lipoprotein))	(TU0-13561)
EG12075	nikA	3611690	3613264	0	((NIKA-MONOMER, nickel ABC transporter - periplasmic binding protein))	(TU0-14783 TU00308)
EG12076	nikB	3613264	3614208	0	((NIKB-MONOMER, nickel ABC transporter - membrane subunit))	(TU0-14783 TU00308)
EG12077	nikC	3614205	3615038	0	((NIKC-MONOMER, nickel ABC transporter - membrane subunit))	(TU0-14783 TU00308)
EG12078	nikD	3615038	3615802	0	((NIKD-MONOMER, nickel ABC transporter - ATP binding subunit))	(TU0-14783 TU00308)
EG12079	nikE	3615799	3616605	0	((NIKE-MONOMER, nickel ABC transporter - ATP binding subunit))	(TU0-14783 TU00308)
EG12080	recX	2820161	2820661	-0	((EG12080-MONOMER, inhibitor of RecA))	(TU0-4525)
EG12081	ppdA	2961729	2962199	-0	((EG12081-MONOMER, conserved protein))	(TU0-13745)
EG12082	nuoA	2402651	2403094	-0	((NUOA-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit A))	(TU00448 TU00310)
EG12083	nuoB	2401973	2402635	-0	((NUOB-MONOMER, NADH:ubiquinone oxidoreductase, chain B))	(TU00448 TU00310)
EG12084	nuoC	2400077	2401867	-0	((NUOC-MONOMER, NADH:ubiquinone oxidoreductase, chain CD))	(TU00448 TU00310)
EG12086	nuoE	2399574	2400074	-0	((NUOE-MONOMER, NADH:ubiquinone oxidoreductase, chain E))	(TU00448 TU00310)
EG12087	nuoG	2395461	2398187	-0	((NUOG-MONOMER, NADH:ubiquinone oxidoreductase, chain G))	(TU00448 TU00310)
EG12088	nuoH	2394487	2395464	-0	((NUOH-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit H))	(TU00448 TU00310)
EG12089	nuoI	2393930	2394472	-0	((NUOI-MONOMER, NADH:ubiquinone oxidoreductase, chain I))	(TU00448 TU00310)
EG12090	nuoJ	2393364	2393918	-0	((NUOJ-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit J))	(TU00448 TU00310)
EG12091	nuoK	2393065	2393367	-0	((NUOK-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit K))	(TU00448 TU00310)
EG12092	nuoL	2391227	2393068	-0	((NUOL-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit L))	(TU00448 TU00310)
EG12093	nuoN	2388070	2389527	-0	((NUON-MONOMER, NADH:ubiquinone oxidoreductase, membrane subunit N))	(TU0-41991 TU0-14531 TU00448 TU00310)
EG12094	sgrR	75644	77299	-0	((EG12094-MONOMER, SgrR DNA-binding transcriptional dual regulator))	(TU0-12805)
EG12095	secG	3320195	3320527	-0	((SECG, SecG))	(TU0-14574 TU0-14573 TU0-14328)
EG12096	chpB	4446715	4447065	0	((EG12096-MONOMER, ChpB toxin of the ChpB-ChpS toxin-antitoxin system))	(TU0-1261 TU00250)
EG12097	yfiH	2732325	2733056	-0	((EG12097-MONOMER, conserved protein))	(TU0-13675)
EG12098	rluD	2733053	2734033	-0	((EG12098-MONOMER, 23S rRNA pseudouridine synthase))	(TU0-13675)
EG12099	efp	4373722	4374288	0	((MONOMER0-4200, protein chain elongation factor EF-P, &beta;-lysyl-Lys34) (EG12099-MONOMER, protein chain elongation factor EF-P))	(TU0-1222)
EG12100	tktB	2577658	2579661	0	((TRANSKETOII-MONOMER, transketolase II))	(TU0-6921 TU0-8143 TU0-7342)
EG12101	feoA	3538185	3538412	0	((EG12101-MONOMER, ferrous iron transport protein A))	(TU00269)
EG12102	feoB	3538429	3540750	0	((FEOB-MONOMER, Fe(2+) transporter FeoB))	(TU00269)
EG12103	gapC_2	1487737	1487988	-0	((EG12103-MONOMER, glyceraldehyde 3-phosphate dehydrogenase C, interrupted))	(TU0-8359)
EG12104	yeiR	2265851	2266837	0	((EG12104-MONOMER, zinc-binding GTPase))	(TU0-13549)
EG12105	yeiE	2246759	2247640	-0	((EG12105-MONOMER, LYSR-type transcriptional regulator))	(TU0-41957 TU0-41956 TU0-13541)
EG12106	hofB	115714	117099	-0	((EG12106-MONOMER, protein involved in plasmid replication))	(TU0-12811)
EG12107	ppdD	117109	117549	-0	((EG12107-MONOMER, prepilin peptidase dependent protein))	(TU0-12811)
EG12108	norR	2828797	2830311	-0	((EG12108-MONOMER, NorR DNA-binding transcriptional dual regulator))	(TU0-14258 TU0-8816)
EG12110	ydcF	1485259	1486059	0	((EG12110-MONOMER, conserved protein))	(TU0-41765 TU0-13252)
EG12111	nlpD	2865636	2866775	-0	((EG12111-MONOMER, NlpD putative outer membrane lipoprotein))	(TU00440 TU00309)
EG12112	alpA	2756666	2756878	0	((PD02850, AlpA DNA-binding transcriptional activator; CP4-57 prophage))	(TU0-13689)
EG12113	hofQ	3517487	3518725	-0	((EG12113-MONOMER, protein involved in utilization of DNA as a carbon source))	(TU0-13926)
EG12114	prfC	4607437	4609026	0	((EG12114-MONOMER, peptide chain release factor RF3))	(TU0-42443 TU0-14217)
EG12115	yjjG	4606669	4607346	0	((EG12115-MONOMER, pyrimidine nucleotidase))	(TU0-14216)
EG12116	acrR	484985	485632	0	((EG12116-MONOMER, AcrR DNA-binding transcriptional repressor))	(TU0-8325)
EG12117	ompX	849673	850188	0	((EG12117-MONOMER, outer membrane protein X))	(TU0-14688 TU0-8812)
EG12119	ychJ	1287897	1288355	-0	((EG12119-MONOMER, conserved protein))	(TU0-13183)
EG12120	rssA	1288429	1289373	0	((EG12120-MONOMER, conserved protein))	(TU0-8367)
EG12121	rssB	1289465	1290478	0	((RSSB-P, RssB-P) (EG12121-MONOMER, regulator of RpoS))	(TU0-8367 TU0-8364)
EG12122	yggI	3087777	3088274	0	((EG12122-MONOMER, conserved protein))	(TU0-42109 TU0-42108 TU0-42107 TU0-13804)
EG12123	lrhA	2403725	2404663	-0	((EG12123-MONOMER, LrhA DNA-binding transcriptional dual regulator))	(TU00428)
EG12124	hisJ	2424028	2424810	-0	((HISJ-MONOMER, histidine ABC transporter - periplasmic binding protein))	(TU0-14415 TU0-3581)
EG12125	hisQ	2423252	2423938	-0	((HISQ-MONOMER, lysine / arginine / ornithine ABC transporter / histidine ABC transporter - membrane subunit))	(TU0-14415 TU0-3581)
EG12127	treB	4462782	4464203	-0	((TREB-MONOMER, trehalose PTS permease - TreB subunit))	(TU00213)
EG12128	lgt	2963184	2964059	-0	((EG12128-MONOMER, phosphatidylglycerol-prolipoprotein diacylglyceryl transferase))	(TU00295)
EG12129	uraA	2616893	2618182	-0	((URAA-MONOMER, uracil:H<sup>+</sup> symporter))	(TU00439)
EG12130	hscA	2655107	2656957	-0	((EG12130-MONOMER, chaperone, member of Hsp70 protein family))	(TU00423)
EG12131	hscB	2656974	2657489	-0	((EG12131-MONOMER, Hsc20 co-chaperone that acts with Hsc66 in IscU iron-sulfur cluster assembly))	(TU00423)
EG12132	iscA	2657585	2657908	-0	((EG12132-MONOMER, iron-sulfur cluster assembly protein))	(TU0-42039 TU0-42038 TU0-1881)
EG12133	ucpA	2541854	2542645	-0	((EG12133-MONOMER, predicted oxidoreductase))	(TU0-14643 TU0-13623)
EG12134	rhtA	848433	849320	-0	((EG12134-MONOMER, threonine / homoserine efflux transporter))	(TU0-13058)
EG12136	mdtD	2159488	2160903	0	((B2077-MONOMER, predicted transport protein MdtD))	(TU0-7881)
