Object ID	Display Name	Synonyms
G6679_TRANSCRIPTION	ydaG transcription	['ydaG transcription', 'gatA transcription', 'b1355 transcription', 'ECK1353 transcription']
EG10267_TRANSCRIPTION	acrF transcription	['acrF transcription', 'envD transcription', 'b3266 transcription', 'ECK3253 transcription']
EG11423_TRANSCRIPTION	waaU transcription	['waaU transcription', 'rfaK transcription', 'b3623 transcription', 'ECK3613 transcription']
G6720_TRANSCRIPTION	paaX transcription	['paaX transcription', 'ydbY transcription', 'b1399 transcription', 'ECK1396 transcription']
EG10944_TRANSCRIPTION	serA transcription	['serA transcription', 'b2913 transcription', 'ECK2909 transcription']
EG12870_TRANSCRIPTION	ycjF transcription	['ycjF transcription', 'b1322 transcription', 'ECK1318 transcription']
EG11341_TRANSCRIPTION	waaQ transcription	['waaQ transcription', 'rfaQ transcription', 'b3632 transcription', 'ECK3622 transcription']
G7558_TRANSCRIPTION	gpr transcription	['gpr transcription', 'mgrA transcription', 'yghZ transcription', 'b3001 transcription', 'ECK2995 transcription']
G6346_TRANSCRIPTION	dpiA transcription	['dpiA transcription', 'citB transcription', 'criR transcription', 'mpdA transcription', 'b0620 transcription', 'ECK0613 transcription']
EG12138_TRANSCRIPTION	yaeF transcription	['yaeF transcription', 'yaeK transcription', 'b0193 transcription', 'ECK0193 transcription']
G6582_TRANSCRIPTION	ymfD transcription	['ymfD transcription', 'b1137 transcription', 'ECK1123 transcription']
G7447_TRANSCRIPTION	gudP transcription	['gudP transcription', 'gudT transcription', 'ygcZ transcription', 'b2789 transcription', 'ECK2783 transcription']
EG11189_TRANSCRIPTION	waaC transcription	['waaC transcription', 'rfa-2 transcription', 'rfaC transcription', 'yibC transcription', 'b3621 transcription', 'ECK3611 transcription']
EG20253_TRANSCRIPTION	xylR transcription	['xylR transcription', 'b3569 transcription', 'ECK3558 transcription']
EG10945_TRANSCRIPTION	serB transcription	['serB transcription', 'b4388 transcription', 'ECK4380 transcription']
EG11875_TRANSCRIPTION	yiiR transcription	['yiiR transcription', 'b3921 transcription', 'ECK3913 transcription']
G6106_TRANSCRIPTION	lpcA transcription	['lpcA transcription', 'isn(H.i.) transcription', 'yafI transcription', 'gmhA transcription', 'tfrA transcription', 'b0222 transcription', 'ECK0223 transcription']
G6381_TRANSCRIPTION	pxpC transcription	['pxpC transcription', 'ybgK transcription', 'b0712 transcription', 'ECK0701 transcription']
EG12301_TRANSCRIPTION	rutR transcription	['rutR transcription', 'ycdC transcription', 'b1013 transcription', 'ECK1004 transcription']
EG11664_TRANSCRIPTION	slyX transcription	['slyX transcription', 'b3348 transcription', 'ECK3335 transcription']
EG12154_TRANSCRIPTION	sieB transcription	['sieB transcription', 'b1353 transcription', 'ECK1351 transcription']
G6987_TRANSCRIPTION	yeaV transcription	['yeaV transcription', 'b1801 transcription', 'ECK1799 transcription']
EG10838_TRANSCRIPTION	rfaD transcription	['rfaD transcription', 'waaD transcription', 'hldD transcription', 'htrM transcription', 'nbsB transcription', 'b3619 transcription', 'ECK3609 transcription']
EG12112_TRANSCRIPTION	alpA transcription	['alpA transcription', 'b2624 transcription', 'ECK2620 transcription']
EG10946_TRANSCRIPTION	serC transcription	['serC transcription', 'pdxC transcription', 'pdxF transcription', 'b0907 transcription', 'ECK0898 transcription']
EG11309_TRANSCRIPTION	pdxI transcription	['pdxI transcription', 'ydbC transcription', 'b1406 transcription', 'ECK1399 transcription']
EG11736_TRANSCRIPTION	gmhB transcription	['gmhB transcription', 'yaeD transcription', 'b0200 transcription', 'ECK0200 transcription']
EG12026_TRANSCRIPTION	yeiG transcription	['yeiG transcription', 'b2154 transcription', 'ECK2147 transcription']
EG11519_TRANSCRIPTION	nikR transcription	['nikR transcription', 'yhhG transcription', 'b3481 transcription', 'ECK3465 transcription']
EG11093_TRANSCRIPTION	yaiA transcription	['yaiA transcription', 'b0389 transcription', 'ECK0384 transcription']
EG11130_TRANSCRIPTION	hokD transcription	['hokD transcription', 'relF transcription', 'b1562 transcription', 'ECK1556 transcription']
G6643_TRANSCRIPTION	puuP transcription	['puuP transcription', 'ycjJ transcription', 'b1296 transcription', 'ECK1291 transcription']
EG10518_TRANSCRIPTION	kdsA transcription	['kdsA transcription', 'b1215 transcription', 'ECK1203 transcription']
EG11140_TRANSCRIPTION	uvrY transcription	['uvrY transcription', 'yecB transcription', 'b1914 transcription', 'ECK1913 transcription']
G0-10241_TRANSCRIPTION	sgcB transcription	['sgcB transcription', 'b4565 transcription', 'ECK4294 transcription']
G7598_TRANSCRIPTION	ygjJ transcription	['ygjJ transcription', 'b3079 transcription', 'ECK3069 transcription']
EG11424_TRANSCRIPTION	waaL transcription	['waaL transcription', 'rfaL transcription', 'b3622 transcription', 'ECK3612 transcription']
EG10954_TRANSCRIPTION	sodB transcription	['sodB transcription', 'b1656 transcription', 'ECK1652 transcription']
EG10974_TRANSCRIPTION	srlR transcription	['srlR transcription', 'gutR transcription', 'b2707 transcription', 'ECK2702 transcription']
G7494_TRANSCRIPTION	yqeB transcription	['yqeB transcription', 'b2875 transcription', 'ECK2871 transcription']
EG10737_TRANSCRIPTION	pinE transcription	['pinE transcription', 'pin transcription', 'b1158 transcription', 'ECK1144 transcription']
G6206_TRANSCRIPTION	mhpT transcription	['mhpT transcription', 'yaiK transcription', 'b0353 transcription', 'ECK0350 transcription']
EG11350_TRANSCRIPTION	waaS transcription	['waaS transcription', 'rfaS transcription', 'b3629 transcription', 'ECK3619 transcription']
EG10836_TRANSCRIPTION	relB transcription	['relB transcription', 'RC transcription', 'b1564 transcription', 'ECK1558 transcription']
EG11908_TRANSCRIPTION	frwC transcription	['frwC transcription', 'yijJ transcription', 'b3949 transcription', 'ECK3940 transcription']
G7444_TRANSCRIPTION	ygcG transcription	['ygcG transcription', 'b2778 transcription', 'ECK2772 transcription']
EG11339_TRANSCRIPTION	waaG transcription	['waaG transcription', 'rfaG transcription', 'b3631 transcription', 'ECK3621 transcription']
G7139_TRANSCRIPTION	rcnB transcription	['rcnB transcription', 'yohN transcription', 'b2107 transcription', 'ECK2100 transcription']
EG10643_TRANSCRIPTION	narL transcription	['narL transcription', 'frdR transcription', 'narR transcription', 'b1221 transcription', 'ECK1215 transcription']
G7315_TRANSCRIPTION	yfgG transcription	['yfgG transcription', 'b2504 transcription', 'ECK2500 transcription']
G7232_TRANSCRIPTION	yfdT transcription	['yfdT transcription', 'b2363 transcription', 'ECK2357 transcription']
EG12738_TRANSCRIPTION	exuT transcription	['exuT transcription', 'b3093 transcription', 'ECK3084 transcription']
G7590_TRANSCRIPTION	rfaE transcription	['rfaE transcription', 'yqiF transcription', 'hldE transcription', 'gmhC transcription', 'waaE transcription', 'b3052 transcription', 'ECK3042 transcription']
EG10482_TRANSCRIPTION	zraR transcription	['zraR transcription', 'hydG transcription', 'b4004 transcription', 'ECK3996 transcription']
EG10563_TRANSCRIPTION	malX transcription	['malX transcription', 'b1621 transcription', 'ECK1616 transcription']
G7153_TRANSCRIPTION	yfaQ transcription	['yfaQ transcription', 'b2226 transcription', 'ECK2219 transcription']
EG12210_TRANSCRIPTION	waaF transcription	['waaF transcription', 'rfaF transcription', 'b3620 transcription', 'ECK3610 transcription']
G6157_TRANSCRIPTION	paoA transcription	['paoA transcription', 'yagT transcription', 'b0286 transcription', 'ECK0285 transcription']
EG10353_TRANSCRIPTION	fucR transcription	['fucR transcription', 'b2805 transcription', 'ECK2800 transcription']
G7036_TRANSCRIPTION	yecH transcription	['yecH transcription', 'b1906 transcription', 'ECK1905 transcription']
G7086_TRANSCRIPTION	yeeW transcription	['yeeW transcription', 'b2006 transcription', 'ECK1999 transcription']
EG12400_TRANSCRIPTION	mdtK transcription	['mdtK transcription', 'norE transcription', 'norM transcription', 'ydhE transcription', 'b1663 transcription', 'ECK1659 transcription']
EG10519_TRANSCRIPTION	kdsB transcription	['kdsB transcription', 'b0918 transcription', 'ECK0909 transcription']
EG10184_TRANSCRIPTION	cysB transcription	['cysB transcription', 'b1275 transcription', 'ECK1269 transcription']
EG12769_TRANSCRIPTION	agaB transcription	['agaB transcription', 'yraD transcription', 'b3138 transcription', 'ECK3126 transcription']
G7847_TRANSCRIPTION	yjfJ transcription	['yjfJ transcription', 'b4182 transcription', 'ECK4178 transcription']
EG11425_TRANSCRIPTION	waaY transcription	['waaY transcription', 'rfaY transcription', 'b3625 transcription', 'ECK3615 transcription']
EG11852_TRANSCRIPTION	dtd transcription	['dtd transcription', 'yihZ transcription', 'b3887 transcription', 'ECK3880 transcription']
EG10020_TRANSCRIPTION	cpxR transcription	['cpxR transcription', 'yiiA transcription', 'b3912 transcription', 'ECK3905 transcription']
G6946_TRANSCRIPTION	ydjY transcription	['ydjY transcription', 'b1751 transcription', 'ECK1749 transcription']
G6829_TRANSCRIPTION	essQ transcription	['essQ transcription', 'ydfS transcription', 'b1556 transcription', 'ECK1550 transcription']
EG12168_TRANSCRIPTION	brnQ transcription	['brnQ transcription', 'hrbA transcription', 'b0401 transcription', 'ECK0395 transcription']
G6493_TRANSCRIPTION	ycbZ transcription	['ycbZ transcription', 'b0955 transcription', 'ECK0946 transcription']
G7688_TRANSCRIPTION	aaeR transcription	['aaeR transcription', 'yhcS transcription', 'qseA transcription', 'b3243 transcription', 'ECK3232 transcription']
EG11863_TRANSCRIPTION	frvB transcription	['frvB transcription', 'yiiJ transcription', 'b3899 transcription', 'ECK3892 transcription']
G6785_TRANSCRIPTION	yddW transcription	['yddW transcription', 'b1491 transcription', 'ECK1485 transcription']
EG11112_TRANSCRIPTION	aat transcription	['aat transcription', 'ycaA transcription', 'b0885 transcription', 'ECK0876 transcription']
G6932_TRANSCRIPTION	hxpB transcription	['hxpB transcription', 'yniC transcription', 'b1727 transcription', 'ECK1725 transcription']
G7331_TRANSCRIPTION	hcaR transcription	['hcaR transcription', 'phdR transcription', 'yfhT transcription', 'b2537 transcription', 'ECK2534 transcription']
G6729_TRANSCRIPTION	ynbC transcription	['ynbC transcription', 'b1410 transcription', 'ECK1403 transcription']
G6694_TRANSCRIPTION	lomR_2 transcription	['lomR_2 transcription', 'b1371 transcription', 'ECK1366 transcription']
EG11942_TRANSCRIPTION	actP transcription	['actP transcription', 'yjcG transcription', 'b4067 transcription', 'ECK4060 transcription']
EG12436_TRANSCRIPTION	rseP transcription	['rseP transcription', 'ecfE transcription', 'yaeL transcription', 'b0176 transcription', 'ECK0175 transcription']
G6957_TRANSCRIPTION	ydjF transcription	['ydjF transcription', 'b1770 transcription', 'ECK1768 transcription']
EG10142_TRANSCRIPTION	chbA transcription	['chbA transcription', 'celC transcription', 'b1736 transcription', 'ECK1734 transcription']
G6613_TRANSCRIPTION	ycgI transcription	['ycgI transcription', 'b1173 transcription', 'ECK1161 transcription']
EG11920_TRANSCRIPTION	pepE transcription	['pepE transcription', 'b4021 transcription', 'ECK4013 transcription']
EG12600_TRANSCRIPTION	yjjX transcription	['yjjX transcription', 'b4394 transcription', 'ECK4386 transcription']
G6671_TRANSCRIPTION	abgR transcription	['abgR transcription', 'b1339 transcription', 'ECK1335 transcription']
G6450_TRANSCRIPTION	ybjP transcription	['ybjP transcription', 'b0865 transcription', 'ECK0856 transcription']
G6599_TRANSCRIPTION	stfE transcription	['stfE transcription', 'ycfE transcription', 'b1157 transcription', 'ECK1143 transcription']
EG11706_TRANSCRIPTION	yidK transcription	['yidK transcription', 'b3679 transcription', 'ECK3670 transcription']
EG10698_TRANSCRIPTION	pepQ transcription	['pepQ transcription', 'b3847 transcription', 'ECK3839 transcription']
G6276_TRANSCRIPTION	allR transcription	['allR transcription', 'glxA3 transcription', 'ybbU transcription', 'b0506 transcription', 'ECK0499 transcription']
G8210_TRANSCRIPTION	srlA transcription	['srlA transcription', 'gutA transcription', 'sbl transcription', 'srlA-1 transcription', 'b2702 transcription', 'ECK2697 transcription']
G6225_TRANSCRIPTION	yaiU transcription	['yaiU transcription', 'b0374 transcription', 'ECK0369 transcription']
EG10695_TRANSCRIPTION	pepD transcription	['pepD transcription', 'pepH transcription', 'b0237 transcription', 'ECK0238 transcription']
EG11723_TRANSCRIPTION	yieF transcription	['yieF transcription', 'chrR transcription', 'b3713 transcription', 'ECK3706 transcription']
EG12860_TRANSCRIPTION	yebK transcription	['yebK transcription', 'hexR(P.a.) transcription', 'b1853 transcription', 'ECK1854 transcription']
G6103_TRANSCRIPTION	yafV transcription	['yafV transcription', 'b0219 transcription', 'ECK0220 transcription']
G6316_TRANSCRIPTION	ybcY transcription	['ybcY transcription', 'b0562 transcription', 'ECK0554 transcription']
EG11541_TRANSCRIPTION	kup transcription	['kup transcription', 'trkD transcription', 'b3747 transcription', 'ECK3741 transcription']
G7682_TRANSCRIPTION	degQ transcription	['degQ transcription', 'hhoA transcription', 'b3234 transcription', 'ECK3223 transcription']
EG12247_TRANSCRIPTION	yhjC transcription	['yhjC transcription', 'b3521 transcription', 'ECK3506 transcription']
EG12554_TRANSCRIPTION	sgcA transcription	['sgcA transcription', 'yjhL transcription', 'b4302 transcription', 'ECK4291 transcription']
G0-10653_TRANSCRIPTION	azuC transcription	['azuC transcription', 'b4663 transcription', 'ECK4478 transcription']
EG10463_TRANSCRIPTION	degP transcription	['degP transcription', 'htrA transcription', 'ptd transcription', 'b0161 transcription', 'ECK0160 transcription']
G6878_TRANSCRIPTION	gstA transcription	['gstA transcription', 'gst transcription', 'b1635 transcription', 'ECK1631 transcription']
EG12031_TRANSCRIPTION	yeiL transcription	['yeiL transcription', 'b2163 transcription', 'ECK2156 transcription']
G0-10588_TRANSCRIPTION	appX transcription	['appX transcription', 'yccB transcription', 'cbdX transcription', 'b4592 transcription', 'ECK4402 transcription']
G6300_TRANSCRIPTION	ybcK transcription	['ybcK transcription', 'b0544 transcription', 'ECK0535 transcription']
EG11258_TRANSCRIPTION	focA transcription	['focA transcription', 'ycaE transcription', 'b0904 transcription', 'ECK0895 transcription']
EG11113_TRANSCRIPTION	yccA transcription	['yccA transcription', 'b0970 transcription', 'ECK0961 transcription']
EG11738_TRANSCRIPTION	rsd transcription	['rsd transcription', 'yjaE transcription', 'b3995 transcription', 'ECK3987 transcription']
EG11710_TRANSCRIPTION	glvC transcription	['glvC transcription', 'ptiC transcription', 'b3683 transcription', 'ECK3675 transcription']
EG12703_TRANSCRIPTION	yccJ transcription	['yccJ transcription', 'b1003 transcription', 'ECK0994 transcription']
EG10158_TRANSCRIPTION	clpP transcription	['clpP transcription', 'lopP transcription', 'b0437 transcription', 'ECK0431 transcription']
EG12237_TRANSCRIPTION	arsC transcription	['arsC transcription', 'arsG transcription', 'b3503 transcription', 'ECK3488 transcription']
EG11435_TRANSCRIPTION	marR transcription	['marR transcription', 'cfxB transcription', 'inaR transcription', 'soxQ transcription', 'b1530 transcription', 'ECK1523 transcription']
EG12288_TRANSCRIPTION	yiaT transcription	['yiaT transcription', 'b3584 transcription', 'ECK3573 transcription']
G6133_TRANSCRIPTION	ykfC transcription	['ykfC transcription', 'b0258 transcription', 'ECK0260 transcription']
EG10708_TRANSCRIPTION	pheP transcription	['pheP transcription', 'b0576 transcription', 'ECK0568 transcription']
EG10968_TRANSCRIPTION	sppA transcription	['sppA transcription', 'b1766 transcription', 'ECK1764 transcription']
EG11092_TRANSCRIPTION	crl transcription	['crl transcription', 'ECK0241 transcription']
G7635_TRANSCRIPTION	agaD transcription	['agaD transcription', 'yraF transcription', 'b3140 transcription', 'ECK3128 transcription']
EG12051_TRANSCRIPTION	yejO transcription	['yejO transcription', 'b2190 transcription', 'ECK2184 transcription']
EG12121_TRANSCRIPTION	rssB transcription	['rssB transcription', 'ychL transcription', 'sprE transcription', 'hnr transcription', 'b1235 transcription', 'ECK1230 transcription']
EG10108_TRANSCRIPTION	bcp transcription	['bcp transcription', 'b2480 transcription', 'ECK2476 transcription']
EG10957_TRANSCRIPTION	soxR transcription	['soxR transcription', 'marC transcription', 'b4063 transcription', 'ECK4055 transcription']
EG11820_TRANSCRIPTION	yceI transcription	['yceI transcription', 'b1056 transcription', 'ECK1041 transcription']
G0-10449_TRANSCRIPTION	rzoR transcription	['rzoR transcription', 'b4528 transcription', 'ECK1361 transcription']
EG10132_TRANSCRIPTION	cadB transcription	['cadB transcription', 'b4132 transcription', 'ECK4126 transcription']
EG11782_TRANSCRIPTION	smpB transcription	['smpB transcription', 'smqB transcription', 'b2620 transcription', 'ECK2616 transcription']
EG10819_TRANSCRIPTION	rbsR transcription	['rbsR transcription', 'b3753 transcription', 'ECK3747 transcription']
EG12416_TRANSCRIPTION	gatC transcription	['gatC transcription', 'b2092 transcription', 'ECK2085 transcription']
EG11580_TRANSCRIPTION	ybiB transcription	['ybiB transcription', 'b0800 transcription', 'ECK0789 transcription']
EG10696_TRANSCRIPTION	pepN transcription	['pepN transcription', 'b0932 transcription', 'ECK0923 transcription']
G6660_TRANSCRIPTION	tpx transcription	['tpx transcription', 'yzzJ transcription', 'b1324 transcription', 'ECK1320 transcription']
EG10591_TRANSCRIPTION	metR transcription	['metR transcription', 'b3828 transcription', 'ECK3822 transcription']
EG11219_TRANSCRIPTION	ydcA transcription	['ydcA transcription', 'b1419 transcription', 'ECK1411 transcription']
EG10659_TRANSCRIPTION	nmpC transcription	['nmpC transcription', 'phmA transcription', 'b0553 transcription', 'ECK0544 transcription']
G7399_TRANSCRIPTION	alaE transcription	['alaE transcription', 'ygaW transcription', 'b2670 transcription', 'ECK2664 transcription']
G7925_TRANSCRIPTION	iadA transcription	['iadA transcription', 'yjiF transcription', 'b4328 transcription', 'ECK4319 transcription']
EG10457_TRANSCRIPTION	hns transcription	['hns transcription', 'B1 transcription', 'H1 transcription', 'virR transcription', 'topX transcription', 'topS transcription', 'pilG transcription', 'osmZ transcription', 'msyA transcription', 'irk transcription', 'hnsA transcription', 'bglY transcription', 'cur transcription', 'drc transcription', 'drdX transcription', 'drs transcription', 'fimG transcription', 'b1237 transcription', 'ECK1232 transcription']
EG10969_TRANSCRIPTION	srlE transcription	['srlE transcription', 'sbl transcription', 'gutA transcription', 'gutE transcription', 'srlA transcription', 'srlA-2 transcription', 'b2703 transcription', 'ECK2698 transcription']
EG10848_TRANSCRIPTION	rhsC transcription	['rhsC transcription', 'b0700 transcription', 'ECK0689 transcription']
EG11549_TRANSCRIPTION	pepT transcription	['pepT transcription', 'b1127 transcription', 'ECK1113 transcription']
EG11384_TRANSCRIPTION	ahpC transcription	['ahpC transcription', 'tpx transcription', 'ssi8 transcription', 'b0605 transcription', 'ECK0599 transcription']
EG10320_TRANSCRIPTION	flhD transcription	['flhD transcription', 'flbB transcription', 'b1892 transcription', 'ECK1893 transcription']
G7566_TRANSCRIPTION	yqhG transcription	['yqhG transcription', 'yqhF transcription', 'b3013 transcription', 'ECK3005 transcription']
G7379_TRANSCRIPTION	yfjY transcription	['yfjY transcription', 'b2644 transcription', 'ECK2640 transcription']
G6934_TRANSCRIPTION	tcyP transcription	['tcyP transcription', 'ydjN transcription', 'b1729 transcription', 'ECK1727 transcription']
EG10542_TRANSCRIPTION	lon transcription	['lon transcription', 'capR transcription', 'deg transcription', 'dir transcription', 'lopA transcription', 'muc transcription', 'b0439 transcription', 'ECK0433 transcription']
EG10143_TRANSCRIPTION	chbR transcription	['chbR transcription', 'celD transcription', 'b1735 transcription', 'ECK1733 transcription']
G7264_TRANSCRIPTION	murP transcription	['murP transcription', 'yfeV transcription', 'b2429 transcription', 'ECK2424 transcription']
G7483_TRANSCRIPTION	ygeQ transcription	['ygeQ transcription', 'b2863 transcription', 'ECK2859 transcription']
EG11441_TRANSCRIPTION	prlC transcription	['prlC transcription', 'opdA transcription', 'b3498 transcription', 'ECK3483 transcription']
G7587_TRANSCRIPTION	yqiI transcription	['yqiI transcription', 'b3048 transcription', 'ECK3037 transcription']
G7936_TRANSCRIPTION	yjiR transcription	['yjiR transcription', 'b4340 transcription', 'ECK4331 transcription']
G7439_TRANSCRIPTION	ygcU transcription	['ygcU transcription', 'ygcT transcription', 'b2772 (obsolete) transcription', 'ygcV transcription', 'b2773 (obsolete) transcription', 'b4463 transcription', 'ECK2767 transcription']
G7362_TRANSCRIPTION	abpB transcription	['abpB transcription', 'yfjK transcription', 'b2627 transcription', 'ECK2623 transcription']
G6517_TRANSCRIPTION	rutG transcription	['rutG transcription', 'ycdG transcription', 'b1006 transcription', 'ECK0997 transcription']
G6463_TRANSCRIPTION	clpS transcription	['clpS transcription', 'yljA transcription', 'b0881 transcription', 'ECK0872 transcription']
G7619_TRANSCRIPTION	yhaJ transcription	['yhaJ transcription', 'b3105 transcription', 'ECK3096 transcription']
EG12322_TRANSCRIPTION	yadI transcription	['yadI transcription', 'agaX transcription', 'b0129 transcription', 'ECK0128 transcription']
G7268_TRANSCRIPTION	yfeZ transcription	['yfeZ transcription', 'b2433 transcription', 'ECK2428 transcription']
EG11004_TRANSCRIPTION	ptrB transcription	['ptrB transcription', 'tlp transcription', 'b1845 transcription', 'ECK1846 transcription']
G6382_TRANSCRIPTION	pxpA transcription	['pxpA transcription', 'ybgL transcription', 'b0713 transcription', 'ECK0702 transcription']
G7262_TRANSCRIPTION	murR transcription	['murR transcription', 'yfeT transcription', 'b2427 transcription', 'ECK2422 transcription']
G7132_TRANSCRIPTION	yegV transcription	['yegV transcription', 'b2100 transcription', 'ECK2093 transcription']
G7229_TRANSCRIPTION	yfdQ transcription	['yfdQ transcription', 'b2360 transcription', 'ECK2354 transcription']
EG12713_TRANSCRIPTION	yddG transcription	['yddG transcription', 'b1473 transcription', 'ECK1467 transcription']
EG12310_TRANSCRIPTION	pepB transcription	['pepB transcription', 'yfhI transcription', 'b2523 transcription', 'ECK2520 transcription']
G6867_TRANSCRIPTION	uidR transcription	['uidR transcription', 'gusR transcription', 'b1618 transcription', 'ECK1613 transcription']
EG10615_TRANSCRIPTION	mtlA transcription	['mtlA transcription', 'mtlC transcription', 'b3599 transcription', 'ECK3588 transcription']
G7952_TRANSCRIPTION	yjjV transcription	['yjjV transcription', 'b4378 transcription', 'ECK4370 transcription']
EG10786_TRANSCRIPTION	ptrA transcription	['ptrA transcription', 'ptr transcription', 'b2821 transcription', 'ECK2817 transcription']
G6208_TRANSCRIPTION	frmB transcription	['frmB transcription', 'yaiM transcription', 'b0355 transcription', 'ECK0352 transcription']
G6639_TRANSCRIPTION	pdeR transcription	['pdeR transcription', 'yciR transcription', 'gmr transcription', 'b1285 transcription', 'ECK1280 transcription']
G7010_TRANSCRIPTION	yebW transcription	['yebW transcription', 'b1837 transcription', 'ECK1836 transcription']
G7083_TRANSCRIPTION	yeeT transcription	['yeeT transcription', 'b2003 transcription', 'ECK1996 transcription']
EG12369_TRANSCRIPTION	ydjE transcription	['ydjE transcription', 'b1769 transcription', 'ECK1767 transcription']
EG10697_TRANSCRIPTION	pepP transcription	['pepP transcription', 'b2908 transcription', 'ECK2903 transcription']
G6259_TRANSCRIPTION	ybaQ transcription	['ybaQ transcription', 'b0483 transcription', 'ECK0477 transcription']
G7246_TRANSCRIPTION	fryA transcription	['fryA transcription', 'ypdD transcription', 'b2383 transcription', 'ECK2379 transcription']
G7802_TRANSCRIPTION	yzcX transcription	['yzcX transcription', 'b3808 transcription', 'ECK3802 transcription']
EG11652_TRANSCRIPTION	degS transcription	['degS transcription', 'hhoB transcription', 'htrH transcription', 'b3235 transcription', 'ECK3224 transcription']
EG11870_TRANSCRIPTION	yiiM transcription	['yiiM transcription', 'b3910 transcription', 'ECK3903 transcription']
EG12630_TRANSCRIPTION	gntR transcription	['gntR transcription', 'b3438 transcription', 'ECK3423 transcription']
G6930_TRANSCRIPTION	yniA transcription	['yniA transcription', 'b1725 transcription', 'ECK1723 transcription']
G6826_TRANSCRIPTION	rzpQ transcription	['rzpQ transcription', 'ydfP transcription', 'b1553 transcription', 'ECK1547 transcription']
EG12142_TRANSCRIPTION	sdaC transcription	['sdaC transcription', 'dcrA transcription', 'b2796 transcription', 'ECK2791 transcription']
G7176_TRANSCRIPTION	elaD transcription	['elaD transcription', 'b2269 transcription', 'ECK2263 transcription']
EG12242_TRANSCRIPTION	gadW transcription	['gadW transcription', 'yhiW transcription', 'b3515 transcription', 'ECK3499 transcription']
EG11909_TRANSCRIPTION	frwB transcription	['frwB transcription', 'yijK transcription', 'b3950 transcription', 'ECK3941 transcription']
G6771_TRANSCRIPTION	yddJ transcription	['yddJ transcription', 'b1470 transcription', 'ECK1464 transcription']
EG10212_TRANSCRIPTION	dcp transcription	['dcp transcription', 'b1538 transcription', 'ECK1531 transcription']
G6155_TRANSCRIPTION	paoC transcription	['paoC transcription', 'yagR transcription', 'b0284 transcription', 'ECK0283 transcription']
EG11966_TRANSCRIPTION	adiY transcription	['adiY transcription', 'b4116 transcription', 'ECK4109 transcription']
G6702_TRANSCRIPTION	hslJ transcription	['hslJ transcription', 'ydbI transcription', 'b1379 transcription', 'ECK1376 transcription']
G6691_TRANSCRIPTION	ynaA transcription	['ynaA transcription', 'b1368 transcription', 'ECK1365 transcription']
EG11919_TRANSCRIPTION	yjbB transcription	['yjbB transcription', 'b4020 transcription', 'ECK4012 transcription']
EG10546_TRANSCRIPTION	lpxB transcription	['lpxB transcription', 'pgsB transcription', 'b0182 transcription', 'ECK0181 transcription']
EG11707_TRANSCRIPTION	yidL transcription	['yidL transcription', 'b3680 transcription', 'ECK3671 transcription']
EG10567_TRANSCRIPTION	manX transcription	['manX transcription', 'gptB transcription', 'mpt transcription', 'ptsL transcription', 'ptsM transcription', 'ptsX transcription', 'b1817 transcription', 'ECK1815 transcription']
G6605_TRANSCRIPTION	ymgA transcription	['ymgA transcription', 'b1165 transcription', 'ECK1152 transcription']
EG10464_TRANSCRIPTION	lpxL transcription	['lpxL transcription', 'htrB transcription', 'waaM transcription', 'b1054 transcription', 'ECK1039 transcription']
EG11758_TRANSCRIPTION	yjeF transcription	['yjeF transcription', 'nnr transcription', 'b4167 transcription', 'ECK4163 transcription']
EG11394_TRANSCRIPTION	fabR transcription	['fabR transcription', 'yijC transcription', 'b3963 transcription', 'ECK3955 transcription']
G6441_TRANSCRIPTION	ybjH transcription	['ybjH transcription', 'b0843 transcription', 'ECK0833 transcription']
G6596_TRANSCRIPTION	jayE transcription	['jayE transcription', 'ymfP transcription', 'b1152 transcription', 'ECK1138 transcription']
EG11693_TRANSCRIPTION	emrD transcription	['emrD transcription', 'yicQ transcription', 'b3673 transcription', 'ECK3664 transcription']
G7168_TRANSCRIPTION	arnA transcription	['arnA transcription', 'SAF transcription', 'yfbG transcription', 'pmrI transcription', 'b2255 transcription', 'ECK2248 transcription']
EG11078_TRANSCRIPTION	nhaR transcription	['nhaR transcription', 'antO transcription', 'yaaB transcription', 'b0020 transcription', 'ECK0021 transcription']
EG12770_TRANSCRIPTION	agaC transcription	['agaC transcription', 'yraE transcription', 'b3139 transcription', 'ECK3127 transcription']
G6211_TRANSCRIPTION	yaiX_2 transcription	['yaiX_2 transcription', 'yaiX transcription', 'b0359 transcription', 'ECK0356 transcription']
EG12666_TRANSCRIPTION	lpxH transcription	['lpxH transcription', 'ybbF transcription', 'b0524 transcription', 'ECK0517 transcription']
EG10509_TRANSCRIPTION	katE transcription	['katE transcription', 'b1732 transcription', 'ECK1730 transcription']
EG10731_TRANSCRIPTION	phoP transcription	['phoP transcription', 'b1130 transcription', 'ECK1116 transcription']
G6100_TRANSCRIPTION	yafS transcription	['yafS transcription', 'b0213 transcription', 'ECK0213 transcription']
G6593_TRANSCRIPTION	ymfN transcription	['ymfN transcription', 'oweE transcription', 'aaaE transcription', 'b4693 transcription', 'b1149 transcription', 'ECK1135 transcription']
EG11469_TRANSCRIPTION	rhtB transcription	['rhtB transcription', 'yigK transcription', 'b3824 transcription', 'ECK3818 transcription']
