"Object ID"	"Display Name"	"Synonyms"
"CHAINF-MONOMER"	"ArgF"	"[ArgF, ornithine carbamoyltransferase chain F]"
"CHAINI-MONOMER"	"ArgI"	"[ArgI, ornithine carbamoyltransferase chain I]"
"ORNDECARBOX-BIO-MONOMER"	"SpeC"	"[SpeC]"
"ORNDECARBOXDEG-MONOMER"	"SpeF"	"[SpeF]"
"OROPRIBTRANS-MONOMER"	"PyrE"	"[PyrE]"
"OROTPDECARB-MONOMER"	"PyrF"	"[PyrF]"
"PROP-MONOMER"	"ProP proline/betaine MFS transporter"	"[ProP proline/betaine MFS transporter, ProP, proline permease II, proline porter II]"
"EG10680-MONOMER"	"OsmC"	"[OsmC, osmotically inducible protein]"
"EG11009-MONOMER"	"WeeA"	"[WeeA, Toc, RefI, MukA, MtcB, TolC]"
"MONOMER0-341"	"PldA"	"[PldA, OMPLA, Outer Membrane Phospholipase A]"
"EG10670-MONOMER"	"Par"	"[Par, MeoA, outer membrane protein A<sub>2</sub>, outer membrane protein Ib, outer membrane protein 4, outer membrane protein 0-8, OmpC]"
"EG10671-MONOMER"	"NfxB"	"[NfxB, TolF, Cry, CmlB, outer membrane protein F, colB, outer membrane protein A<sub>1</sub>, outer membrane protein 1a, outer membrane protein 4, outer membrane protein b, outer membrane protein 0-9, OmpF]"
"MONOMER0-282"	"OmpE"	"[OmpE, outer membrane pore protein E (E,Ic,NmpAB), PhoE, outer membrane phosphoporin]"
"CPLX0-3933"	""	"[]"
"G7236-MONOMER"	"YfdU"	"[YfdU, Oxc]"
"G6783-MONOMER"	"PdeO"	"[PdeO, YddU, Dos, DosP, c-di-GMP phosphodiesterase, heme-regulated]"
"CPLX0-7844"	""	"[]"
"CPLX0-7988"	""	"[]"
"PANTEPADENYLYLTRAN-MONOMER"	"YicA"	"[YicA, KdtB, CoaD, PPAT]"
"PANTOTHENATE-KIN-MONOMER"	"Rts"	"[Rts, PanK, CoaA]"
"PANTOATE-BETA-ALANINE-LIG-MONOMER"	"PanC"	"[PanC]"
"PABSYNMULTI-CPLX"	""	"[]"
"EG11132-MONOMER"	"PpsR"	"[PpsR, YdiA]"
"EG11676-MONOMER"	"ClpQ"	"[ClpQ, YiiC, HtpO, HslV]"
"EG10695-MONOMER"	"PepD"	"[PepD, PepH]"
"EG11549-MONOMER"	"PepT"	"[PepT]"
"SBMA-MONOMER"	"SbmA"	"[SbmA]"
"EG10580-MONOMER"	"MepA"	"[MepA]"
"CPLX0-8179"	"LpoA-MrcA complex"	"[LpoA-MrcA complex]"
"CPLX0-8178"	""	"[]"
"EG10748-MONOMER"	"PonA"	"[PonA, MrcA, PBP1a, penicillin binding protein 1a]"
"EG10605-MONOMER"	"PonB"	"[PonB, PbpF, PBP1B, PBP1Bs, MrcB]"
"G7350-MONOMER"	"PatZ"	"[PatZ, Pka, YfiQ]"
"EG11399-MONOMER"	"YhhD"	"[YhhD, YhiC, HdeB, 10K-L protein]"
"EG10455-MONOMER"	"Skp"	"[Skp, OmpH, HlpA, HLP-I]"
"G6104-MONOMER"	"Ivy"	"[Ivy, YkfE]"
"NAP-CPLX"	"Nap"	"[Nap]"
"NRFMULTI-CPLX"	""	"[]"
"APPA-MONOMER"	"AppA"	"[AppA]"
"G7816-MONOMER"	"CpxP"	"[CpxP, YiiO]"
"CPLX0-8213"	"quinol:protein L-methionine sulfoxide oxidoreductase"	"[quinol:protein L-methionine sulfoxide oxidoreductase]"
"G7682-MONOMER"	"HhoA"	"[HhoA, DegQ]"
"EG10463-MONOMER"	"Ptd"	"[Ptd, protease Do, HtrA, DegP]"
"G7394-MONOMER"	"YgaT"	"[YgaT, CsiD]"
"EG12391-MONOMER"	"YdiE"	"[YdiE, conserved protein YdiE]"
"PHENDEHYD-MONOMER"	"YdbG"	"[YdbG, PadA, FeaB]"
"CPLX0-1762"	""	"[]"
"G6717-MONOMER"	"YdbV"	"[YdbV, PaaI]"
"PHES-CPLX"	"PheRS"	"[PheRS]"
"G7492-MONOMER"	"YgeZ"	"[YgeZ, HyuA]"
"ABC-27-CPLX"	"pstSCAB"	"[pstSCAB]"
"PHOSACETYLTRANS-MONOMER"	"Pta"	"[Pta]"
"G7288-MONOMER"	"YpfA"	"[YpfA, EutD, EutI]"
"PHOSPHASERDECARB-CPLX"	""	"[]"
"PHOSPHASERDECARB-DIMER"	""	"[]"
"PHOSPHASERSYN-MONOMER"	"Pss"	"[Pss, PssA]"
"PAPSSULFOTRANS-MONOMER"	"CysH"	"[CysH]"
"G7192-MONOMER"	"YfcE"	"[YfcE]"
"PEPCARBOX-MONOMER"	"Glu"	"[Glu, Asp, Ppc]"
"PEPSYNTH-MONOMER"	"Pps"	"[Pps, PpsA]"
"PGLYCDEHYDROG-MONOMER"	"SerA"	"[SerA]"
"SAICARSYN-MONOMER"	"Ade"	"[Ade, PurC]"
"AIRS-MONOMER"	"PurI"	"[PurI, PurG, PurM]"
"PHOSPHO-CPXR"	"CpxR response regulator - phosphorylated"	"[CpxR response regulator - phosphorylated]"
"PSERTRANSAM-MONOMER"	"SerC"	"[SerC, PdxF, PdxC]"
"CPLX0-7994"	"UDP-<i>N</i>-acetyl-D-glucosamine &beta;-1,6-N-acetyl-D-glucosaminyl transferase"	"[UDP-<i>N</i>-acetyl-D-glucosamine &beta;-1,6-N-acetyl-D-glucosaminyl transferase, PgaCD, poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine synthase, PGA synthase]"
"EG10743-MONOMER"	"Bfl"	"[Bfl, Pnp]"
"PPK-MONOMER"	"Ppk"	"[Ppk]"
"CPLX0-7529"	""	"[]"
"PORPHOBILSYNTH-MONOMER"	"Ncf"	"[Ncf, HemB]"
"CPLX0-1841"	""	"[]"
"EG10244-MONOMER"	"DnaT"	"[DnaT]"
"EG10764-MONOMER"	"PriB"	"[PriB]"
"CPLX0-3922"	""	"[]"
"EG10697-MONOMER"	"PepP"	"[PepP]"
"PROS-MONOMER"	"DrpA"	"[DrpA, Drp, ProS, ProRS]"
"EG11105-MONOMER"	"YbdB"	"[YbdB, EntH]"
"EG10968-MONOMER"	"SppA"	"[SppA]"
"DSBC-MONOMER"	"XprA"	"[XprA, DsbC]"
"MONOMER0-1564"	"Gef"	"[Gef, HokC, HokC, Gef toxin; interferes with membrane function when in excess]"
"SECA"	"Pea"	"[Pea, Azi, PrlD, SecA]"
"G7055-MONOMER"	"YzzC"	"[YzzC, YedU, HchA, Hsp31, glyoxalase III, Maillard deglycase 1]"
"HMP-KIN-MONOMER"	"YajL"	"[YajL, ThiJ, chaperone, protecting proteins in response to oxidative stress, Maillard deglycase 3]"
"PROTOPORGENOXI-MONOMER"	"YihB"	"[YihB, HemG]"
"EG12033-MONOMER"	"PsuG"	"[PsuG, YeiN, PscG]"
"PTSI-MONOMER"	"Ctr"	"[Ctr, PtsI, EI]"
"EG12172-MONOMER"	"YcfF"	"[YcfF, HinT]"
"DEOD-MONOMER"	"Pup"	"[Pup, DeoD]"
"HCAMULTI-CPLX"	"3-phenylpropionate dioxygenase complex"	"[3-phenylpropionate dioxygenase complex, 3-phenylpropionate dioxygenase system]"
"EG11761-MONOMER"	"PptA"	"[PptA, YdcE]"
"CPLX0-8120"	""	"[]"
"EG11811-MONOMER"	"AidB"	"[AidB, isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor]"
"G7489-MONOMER"	"YgeW"	"[YgeW]"
"G7286-MONOMER"	"YffY"	"[YffY, EutN, CchB]"
"ABC-59-CPLX"	""	"[]"
"G7626-MONOMER"	"YhaR"	"[YhaR, TdcF]"
"EG11241-MONOMER"	"YcaC"	"[YcaC]"
"CPLX0-8238"	""	"[]"
"G6895-MONOMER"	"YdhR"	"[YdhR]"
"CPLX0-7807"	""	"[]"
"EG11100-MONOMER"	"YbaB"	"[YbaB, conserved DNA-binding protein YbaB]"
"ABC-41-CPLX"	""	"[]"
"EG11134-MONOMER"	"YdjA"	"[YdjA]"
"MONOMER0-1701"	"Sfa"	"[Sfa, YccL, GnsA]"
"CPLX-159"	"EII<sup>Frv</sup>"	"[EII<sup>Frv</sup>, Enzyme II<sup>Frv</sup>]"
"CPLX-160"	"EII<sup>Frw</sup>"	"[EII<sup>Frw</sup>, Enzyme II<sup>Frw</sup>]"
"CPLX0-8119"	""	"[]"
"EIISGC"	"EII<sup>Sgc</sup>"	"[EII<sup>Sgc</sup>, Enzyme II<sup>Sgc</sup>]"
"EG12657-MONOMER"	"YgiN"	"[YgiN]"
"QOR-MONOMER"	"Hzc"	"[Hzc, Hcz, Qor, QorA]"
"EG12309-MONOMER"	"LasT"	"[LasT, YjtD]"
"G7292-MONOMER"	"YpfE"	"[YpfE, EutS]"
"G7271-MONOMER"	"YffJ"	"[YffJ, EutL]"
"G7287-MONOMER"	"YffZ"	"[YffZ, EutM, CchA]"
"ABC-21-CPLX"	""	"[]"
"ABC-48-CPLX"	""	"[]"
"ABC-61-CPLX"	""	"[]"
"ABC-60-CPLX"	""	"[]"
"ABC-52-CPLX"	""	"[]"
"ABC-55-CPLX"	""	"[]"
"ABC-51-CPLX"	""	"[]"
"CPLX0-761"	""	"[]"
"ABC-29-CPLX"	""	"[]"
"ABC-25-CPLX"	""	"[]"
"G7596-MONOMER"	"PatA"	"[PatA, YgjG, Oat, Pat]"
"PYRNUTRANSHYDROGEN-CPLX"	"PntAB"	"[PntAB]"
"PDXH-MONOMER"	"PdxH"	"[PdxH, pyridoxine/pyridoxamine 5'-phosphate oxidase]"
"PDXY-MONOMER"	"YdgS"	"[YdgS, PdxY]"
"PDXK-MONOMER"	"PdxL"	"[PdxL, ThiJ, YfeI, PdxK, PLK1]"
"PDXJ-MONOMER"	"PdxJ"	"[PdxJ]"
"EG12030-MONOMER"	"YeiK"	"[YeiK, RihB, ribonucleoside hydrolase 2 (pyrimidine-specific)]"
"PYRROLINECARBREDUCT-MONOMER"	"ProC"	"[ProC]"
"PYRUVATEDEH-CPLX"	""	"[]"
"E1P-MONOMER"	"AceE"	"[AceE, subunit of E1p component of pyruvate dehydrogenase complex]"
"PYRUVFORMLY-MONOMER"	"Pfl"	"[Pfl, PflB]"
"PKI-MONOMER"	"PykF"	"[PykF]"
"PKII-MONOMER"	"PykA"	"[PykA]"
"PYRUVOXID-MONOMER"	"PoxB"	"[PoxB]"
"EG10836-MONOMER"	"RelB"	"[RelB, Qin prophage; antitoxin of the RelE-RelB toxin-antitoxin system and DNA binding transcriptional repressor RelB, Qin prophage; antitoxin RelB]"
"QUINOPRIBOTRANS-MONOMER"	"NadC"	"[NadC]"
"QUINOLINATE-SYNTHA-MONOMER"	"NicA"	"[NicA, NadA]"
"G6379-MONOMER"	"YbgI"	"[YbgI, conserved metal-binding protein]"
"PC00084"	"RcsAB"	"[RcsAB]"
"CPLX0-7916"	"RcsBgl"	"[RcsBgl]"
"CPLX0-7978"	""	"[]"
"RECFOR-CPLX"	""	"[]"
"EG11404-MONOMER"	"YchF"	"[YchF, ribosome-binding ATPase, inhibitor of catalase activity, ribosome-binding ATPase YchF]"
"G6606-MONOMER"	"YmgB"	"[YmgB, AriR]"
"EG10018-MONOMER"	"YhdA"	"[YhdA, CsrD]"
"EG11568-MONOMER"	"KefF"	"[KefF, YabF]"
"EG11731-MONOMER"	"YieN"	"[YieN, RavA]"
"CPLX0-7791"	"RelBE"	"[RelBE]"
"EG10236-MONOMER"	"GrpD"	"[GrpD, GrpA, GroP, DnaB]"
"RUVABC-CPLX"	"RuvABC"	"[RuvABC]"
"RHAMNULPALDOL-MONOMER"	"RhaD"	"[RhaD]"
"EG10844-MONOMER"	"MmrA"	"[MmrA, RhlB]"
"RIBOFLAVIN-SYN-MONOMER"	"RibC"	"[RibC, RibE]"
"RIBOKIN-MONOMER"	"RbsK"	"[RbsK]"
"G7175-MONOMER"	"Rnz"	"[Rnz, EcoZ, ZipD, ElaC, Rbn]"
"EG10859-MONOMER"	"SmbB"	"[SmbB, Ams, Rne]"
"EG11879-MONOMER"	"YiiV"	"[YiiV, MenG, RraA]"
"G7885-MONOMER"	"YjgD"	"[YjgD, RraB]"
"RIBONUCLEOSIDE-DIP-REDUCTI-CPLX"	"ribonucleotide reductase I"	"[ribonucleotide reductase I, RDPR-I]"
"NRDA-MONOMER"	"DnaF"	"[DnaF, NrdA]"
"NRDB-MONOMER"	"FtsB"	"[FtsB, NrdB, ribonucleoside diphosphate reductase 1, &beta; subunit, ferritin-like]"
"RIBONUCLEOSIDE-DIP-REDUCTII-CPLX"	"RDPR-II"	"[RDPR-II]"
"NRDE-MONOMER"	"NrdE"	"[NrdE]"
"NRDF-MONOMER"	"YgaD"	"[YgaD, NrdF]"
"ABC-28-CPLX"	""	"[]"
"RIB5PISOMA-MONOMER"	"YgfC"	"[YgfC, RpiA]"
"EG10852-MONOMER"	"Nek"	"[Nek, RimK]"
"EG11430-MONOMER"	"RoxA"	"[RoxA, YcfD]"
"G7602-MONOMER"	"YgjN"	"[YgjN, HigB, translation-dependent mRNA interferase, toxin of the HigB-HigA toxin-antitoxin system]"
"RIBULOKIN-MONOMER"	"AraB"	"[AraB]"
"CPLX0-221"	"sigma fecI"	"[sigma fecI]"
"RNAPE-CPLX"	"RNA polymerase sigma E"	"[RNA polymerase sigma E, RNA polymerase sigma 24 holoenzyme]"
"CPLX0-222"	"RNA polymerase sigma 28 holoenzyme"	"[RNA polymerase sigma 28 holoenzyme, RNA polymerase sigma F]"
"RNAP32-CPLX"	"RNA polymerase sigma 32 holoenzyme"	"[RNA polymerase sigma 32 holoenzyme, RNA polymerase sigma H]"
"RNAP54-CPLX"	"RNA polymerase sigma 54 holoenzyme"	"[RNA polymerase sigma 54 holoenzyme, RNA polymerase sigmaN]"
"RNAP70-CPLX"	"RNA polymerase sigma 70 holoenzyme"	"[RNA polymerase sigma 70 holoenzyme, RNA polymerase sigma D]"
"RNAPS-CPLX"	"RNA polymerase sigma 38"	"[RNA polymerase sigma 38, RNA polymerase sigma 38 holoenzyme]"
"APORNAP-CPLX"	""	"[]"
"EG10438-MONOMER"	"Hfq"	"[Hfq, HF-I, host factor I]"
"EG12146-MONOMER"	"RapZ"	"[RapZ, YhbJ]"
"EG11299-MONOMER"	"AdhR"	"[AdhR, Rng, YhdF, CafA]"
"EG10857-MONOMER"	"RanA"	"[RanA, Rnc]"
"EG11547-MONOMER"	"Rnt"	"[Rnt]"
"CPLX0-7909"	""	"[]"
"ADHC-MONOMER"	"AdhC"	"[AdhC, FrmA, formaldehyde dehydrogenase]"
"SAMDECARB-CPLX"	""	"[]"
"EG12026-MONOMER"	"YeiG"	"[YeiG]"
"CPLX0-8208"	"S6:S18"	"[S6:S18]"
"SEC-SECRETION-CPLX"	"Sec translocation complex"	"[Sec translocation complex]"
"SECD-SECF-YAJC-YIDC-CPLX"	""	"[]"
"SECB"	"SecB"	"[SecB]"
"SECE-G-Y-CPLX"	""	"[]"
"CPLX0-1601"	"YnfFGH"	"[YnfFGH, YnfEFGH]"
"EG10943-MONOMER"	"FdhB"	"[FdhB, SelD]"
"EG10941-MONOMER"	"FdhA"	"[FdhA, SelA]"
"ARCB-MONOMER"	"ArcB"	"[ArcB]"
"ATOS-MONOMER"	"AtoS"	"[AtoS]"
"CREC-MONOMER"	"PhoM"	"[PhoM, CreC]"
"ENVZ-MONOMER"	"Tpo"	"[Tpo, OmpB, PerA, EnvZ]"
"KDPD-MONOMER"	"Kac"	"[Kac, KdpD]"
"NARQ-MONOMER"	"nitrate/nitrite sensor kinase"	"[nitrate/nitrite sensor kinase, NarQ]"
"NARX-MONOMER"	"NarR"	"[NarR, FrdR, NarX]"
"PROTEIN-NRII"	"GlnL"	"[GlnL, GlnR, NtrB]"
"PHOQ-MONOMER"	""	"[]"
"PHOR-MONOMER"	"NmpB"	"[NmpB, PhoR]"
"TORS-MONOMER"	"YccI"	"[YccI, TorS]"
"SERINE-O-ACETTRAN-MONOMER"	"CysE"	"[CysE]"
"EG11652-MONOMER"	"HtrH"	"[HtrH, HhoB, DegS]"
"GLYOHMETRANS-MONOMER"	"GlyA"	"[GlyA]"
"EG10255-MONOMER"	"Eti"	"[Eti, Eco]"
"SERS-MONOMER"	"SerS"	"[SerS, SerRS]"
"EG11234-MONOMER"	"YdiB"	"[YdiB]"
"SIROHEMESYN-MONOMER"	"CysG"	"[CysG]"
"EG11160-MONOMER"	"MscS"	"[MscS, YggB]"
"MONOMER0-82"	"YnaI"	"[YnaI]"
"EG11534-MONOMER"	"HtpN"	"[HtpN, HslT, IbpA]"
"EG11535-MONOMER"	"HslS"	"[HslS, HtpE, IbpB]"
"ABC-34-CPLX"	""	"[]"
"UDHA-MONOMER"	"SthA"	"[SthA, Sth, UdhA]"
"SORB6PDEHYDROG-MONOMER"	"GutD"	"[GutD, SrlD]"
"CPLX-169"	"EII<sup>Gut</sup>"	"[EII<sup>Gut</sup>, Enzyme II<sup>Gut</sup>, glucitol PTS permease]"
"SPERMACTRAN-MONOMER"	"SpeG"	"[SpeG]"
"ABC-24-CPLX"	""	"[]"
"SPERMIDINESYN-MONOMER"	"SpeE"	"[SpeE]"
"EG11064-MONOMER"	"UvrE"	"[UvrE, SrjC, Rad, Dda, RecL, PdeB, MutU, UvrD]"
"EG10976-MONOMER"	"LexC"	"[LexC, ExrB, Ssb]"
"EG11415-MONOMER"	"Vtm"	"[Vtm, PexB, Dps]"
"E1O-MONOMER"	"Lys"	"[Lys, SucA, E1(o) subunit]"
"CPLX0-8160"	"complex II"	"[complex II, succinate-ubiquinone oxidoreductase, SQR, SdhCDAB, succinate dehydrogenase, succinate-Q reductase]"
"SUCC-DEHASE"	"SQR"	"[SQR]"
"SUCCCOASYN"	""	"[]"
"MONOMER0-1981"	"MsgB"	"[MsgB, DapE]"
"SUCCORNTRANSAM-MONOMER"	"AstC"	"[AstC, YdjW, CstC, ArgM]"
"CPLX0-1341"	""	"[]"
"SULFATE-ADENYLYLTRANS-CPLX"	""	"[]"
"ABC-70-CPLX"	""	"[]"
"ALPHACOMP-MONOMER"	"CysJ"	"[CysJ, SiR-FP, &alpha; subunit]"
"EG11845-MONOMER"	"SquS"	"[SquS, YihS]"
"G6905-MONOMER"	"YnhA"	"[YnhA, SufE]"
"G7455-MONOMER"	"YgdK"	"[YgdK, CsdE, CSD sulfur transfer protein CsdE]"
"CPLX-3942"	""	"[]"
"EG11859-MONOMER"	"FdhD"	"[FdhD]"
"SUPEROX-DISMUTFE-MONOMER"	"SodB"	"[SodB]"
"SUPEROX-DISMUTMN-MONOMER"	"SodA"	"[SodA, MnSOD]"
"CPLX0-240"	""	"[]"
"CPLX0-241"	""	"[]"
"G6278-MONOMER"	"YbbQ"	"[YbbQ, GlxR]"
"ABC-64-CPLX"	""	"[]"
"MONOMER0-147"	"YaiG"	"[YaiG, SsiD, TauD]"
"EG11884-MONOMER"	"TehB"	"[TehB]"
"MONOMER0-2001"	"Ssa"	"[Ssa, DapD]"
"CPLX0-2201"	""	"[]"
"ABC-32-CPLX"	""	"[]"
"CPLX0-3949"	""	"[]"
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	"TrxB"	"[TrxB, thioredoxin reductase (NADPH), TrxR]"
"EG10395-MONOMER"	"GlpE"	"[GlpE]"
"G7398-MONOMER"	"YgaP"	"[YgaP]"
"ABC-7-CPLX"	""	"[]"
"THREDEHYDSYN-MONOMER"	"Ile"	"[Ile, IlvA]"
"THREODEHYD-MONOMER"	"Tdh"	"[Tdh]"
"THRS-MONOMER"	"ThrS"	"[ThrS, ThrRS]"
"DEOA-MONOMER"	"Ttg"	"[Ttg, Tpp, DeoA]"
"THYMIDYLATESYN-MONOMER"	"ThyA"	"[ThyA]"
"TRANSENOYLCOARED-CPLX"	""	"[]"
"TRANSALDOLB-MONOMER"	"YaaK"	"[YaaK, TalB]"
"EG12179-MONOMER"	"MsmC"	"[MsmC, GicA, CspE]"
"EG10845-MONOMER"	"RnsC"	"[RnsC, Tsu, Sun, NusD, Psu, SbaA, PsuA, NitA, Rho, transcription termination factor Rho;  polarity suppressor]"
"EG10116-MONOMER"	"BglC"	"[BglC, BglG]"
"TRANSKETOI-MONOMER"	"TktA"	"[TktA, Tkt, transketolase I]"
"TRANSKETOII-MONOMER"	"TktB"	"[TktB, transketolase II]"
"CPLX0-7976"	"TAM"	"[TAM, TamAB]"
"CPLX-168"	"EII<sup>Tre</sup>"	"[EII<sup>Tre</sup>, Enzyme II <sup>Tre</sup>]"
"TPI-MONOMER"	"Tpi"	"[Tpi, TpiA]"
"EG11888-MONOMER"	"TrmL"	"[TrmL, YibK]"
"EG11372-MONOMER"	"TadA"	"[TadA, YfhC, tRNA-specific adenosine deaminase]"
"G7327-MONOMER"	"YfhQ"	"[YfhQ, TrmJ, TrMet(Xm32)]"
"G6675-MONOMER"	"TtcA"	"[TtcA, YdaO, tRNA C32 thiolase]"
"EG11023-MONOMER"	"TrmD"	"[TrmD]"
"EG10454-MONOMER"	"LeuK"	"[LeuK, HisT, AsuC, TruA]"
"G7456-MONOMER"	"TcdA"	"[TcdA, CsdL, YgdL, CSD sulfur transfer protein]"
"G7021-MONOMER"	"YecP"	"[YecP, CmoB]"
"EG10996-MONOMER"	"Tgt"	"[Tgt]"
"EG10863-MONOMER"	"Rph"	"[Rph, truncated ribonuclease PH]"
"TRYPSYN"	""	"[]"
"TRYPSYN-BPROTEIN"	"TrpB"	"[TrpB, &beta; subunit]"
"TRPS-MONOMER"	"TrpS"	"[TrpS, TrpRS]"
"TRYPTOPHAN-MONOMER"	"TnaA"	"[TnaA, Ind, TnaR]"
"TATABCE-CPLX"	"Tat system"	"[Tat system, Tat translocase, TatABCE, TatABC]"
"EG10311-MONOMER"	"FimD_1"	"[FimD_1, FimD, FimD_2]"
"CPLX0-3382"	"GspC-O secreton  complex"	"[GspC-O secreton  complex]"
"TYRB-MONOMER"	"TyrB"	"[TyrB]"
"TYRS-MONOMER"	"TyrS"	"[TyrS]"
"CPLX0-3241"	""	"[]"
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	"OmsA"	"[OmsA, Ssc, HlpA, FirA, LpxD]"
"UDPGLUCEPIM-MONOMER"	"GalD"	"[GalD, GalE]"
"UGD-MONOMER"	"Udg"	"[Udg, YefA, Ugd, PmrE]"
"UDPMANNACADEHYDROG-MONOMER"	"MnaB"	"[MnaB, Rff, RffD, WecC]"
"UDPGLCNACEPIM-MONOMER"	"MnaA"	"[MnaA, YifF, RffE, NfrC, WecB]"
"UDPNACETYLGLUCOSAMACYLTRANS-MONOMER"	"LpxA"	"[LpxA]"
"GLCNACPTRANS-MONOMER"	"WecA"	"[WecA, Rfe]"
"UDP-NACMUR-ALA-LIG-MONOMER"	"MurC"	"[MurC]"
"PHOSPHO-UHPA"	"UhpA"	"[UhpA]"
"UMPKI-MONOMER"	"Umk"	"[Umk, SmbA, PyrH]"
"UPPSYN-MONOMER"	"IspU"	"[IspU, Rth, YaeS, UppS]"
"CPLX0-7720"	""	"[]"
"G6334-MONOMER"	"YzzU"	"[YzzU, UspG, YbdQ, UP12, universal stress protein UP12]"
"URAA-MONOMER"	"UraA"	"[UraA, uracil NCS2 transporter]"
"URACIL-PRIBOSYLTRANS-MONOMER"	"UraP"	"[UraP, Upp]"
"G6286-MONOMER"	"YlbC"	"[YlbC, AllD]"
"URPHOS-MONOMER"	"Udp"	"[Udp]"
"GLUC1PURIDYLTRANS-MONOMER"	"GalU"	"[GalU, YchD]"
"ABC-5-CPLX"	""	"[]"
"CPLX0-1924"	""	"[]"
"AQPZ-MONOMER"	"BniP"	"[BniP, AqpZ]"
"EG10698-MONOMER"	"PepQ"	"[PepQ]"
"GPT-MONOMER"	"Gxu"	"[Gxu, Gpp, GlyD, Gpt]"
"XANTHOSINEPHOSPHORY-MONOMER"	"PndA"	"[PndA, XapA]"
"CPLX0-3959"	""	"[]"
"ABC-33-CPLX"	"XylFGH"	"[XylFGH]"
"XYLISOM-MONOMER"	"XylA"	"[XylA]"
"XYLULOKIN-MONOMER"	"XylB"	"[XylB]"
"EG12844-MONOMER"	"YefM"	"[YefM]"
"CPLX0-3781"	"YefMB"	"[YefMB]"
"CPLX0-7624"	""	"[]"
"CPLX0-8188"	""	"[]"
"EG10596-MONOMER"	"MinB"	"[MinB, MinC]"
"EG11918-MONOMER"	"Zra"	"[Zra, YjaI, ZraP]"
"G6540-MONOMER"	"YcdX"	"[YcdX]"
"ABC-63-CPLX"	""	"[]"
"YIIP-MONOMER"	"YiiP"	"[YiiP, FieF]"
"CPLX0-7678"	""	"[]"
